case,shift_s,window_index,time_s,reference_bpm,reference_kind,reference_eligible,N_reference_values,reference_status,video_window_center_utc_ns,max_internal_reference_gap_s,reference_window_start_s,reference_window_end_s
kaggle_full,0,235,240.24,,none,False,0.0,no_reference,,,,
kaggle_full,0,236,241.241,,none,False,0.0,no_reference,,,,
kaggle_full,0,237,242.242,,none,False,0.0,no_reference,,,,
kaggle_full,0,238,243.243,,none,False,0.0,no_reference,,,,
kaggle_full,0,239,244.244,,none,False,0.0,no_reference,,,,
kaggle_full,0,240,245.245,,none,False,0.0,no_reference,,,,
kaggle_full,0,241,246.246,,none,False,0.0,no_reference,,,,
kaggle_full,0,242,247.247,,none,False,0.0,no_reference,,,,
kaggle_full,0,243,248.248,,none,False,0.0,no_reference,,,,
kaggle_full,0,244,249.249,,none,False,0.0,no_reference,,,,
kaggle_full,0,245,250.25,,none,False,0.0,no_reference,,,,
kaggle_full,0,246,251.251,,none,False,0.0,no_reference,,,,
kaggle_full,0,247,252.252,,none,False,0.0,no_reference,,,,
kaggle_full,0,248,253.25300000000001,,none,False,0.0,no_reference,,,,
kaggle_full,0,249,254.254,,none,False,0.0,no_reference,,,,
kaggle_full,0,250,255.255,,none,False,0.0,no_reference,,,,
kaggle_full,0,251,256.25600000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,252,257.257,,none,False,0.0,no_reference,,,,
kaggle_full,0,253,258.258,,none,False,0.0,no_reference,,,,
kaggle_full,0,254,259.259,,none,False,0.0,no_reference,,,,
kaggle_full,0,255,260.26,,none,False,0.0,no_reference,,,,
kaggle_full,0,256,261.261,,none,False,0.0,no_reference,,,,
kaggle_full,0,257,262.262,,none,False,0.0,no_reference,,,,
kaggle_full,0,258,263.263,,none,False,0.0,no_reference,,,,
kaggle_full,0,259,264.264,,none,False,0.0,no_reference,,,,
kaggle_full,0,260,265.265,,none,False,0.0,no_reference,,,,
kaggle_full,0,261,266.266,,none,False,0.0,no_reference,,,,
kaggle_full,0,262,267.267,,none,False,0.0,no_reference,,,,
kaggle_full,0,263,268.26800000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,264,269.269,,none,False,0.0,no_reference,,,,
kaggle_full,0,265,270.27,,none,False,0.0,no_reference,,,,
kaggle_full,0,266,271.271,,none,False,0.0,no_reference,,,,
kaggle_full,0,267,272.272,,none,False,0.0,no_reference,,,,
kaggle_full,0,268,273.273,,none,False,0.0,no_reference,,,,
kaggle_full,0,269,274.274,,none,False,0.0,no_reference,,,,
kaggle_full,0,270,275.275,,none,False,0.0,no_reference,,,,
kaggle_full,0,271,276.276,,none,False,0.0,no_reference,,,,
kaggle_full,0,272,277.277,,none,False,0.0,no_reference,,,,
kaggle_full,0,273,278.278,,none,False,0.0,no_reference,,,,
kaggle_full,0,274,279.279,,none,False,0.0,no_reference,,,,
kaggle_full,0,275,280.28000000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,276,281.281,,none,False,0.0,no_reference,,,,
kaggle_full,0,277,282.282,,none,False,0.0,no_reference,,,,
kaggle_full,0,278,283.283,,none,False,0.0,no_reference,,,,
kaggle_full,0,279,284.284,,none,False,0.0,no_reference,,,,
kaggle_full,0,280,285.285,,none,False,0.0,no_reference,,,,
kaggle_full,0,281,286.286,,none,False,0.0,no_reference,,,,
kaggle_full,0,282,287.287,,none,False,0.0,no_reference,,,,
kaggle_full,0,283,288.288,,none,False,0.0,no_reference,,,,
kaggle_full,0,284,289.289,,none,False,0.0,no_reference,,,,
kaggle_full,0,285,290.29,,none,False,0.0,no_reference,,,,
kaggle_full,0,286,291.291,,none,False,0.0,no_reference,,,,
kaggle_full,0,287,292.29200000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,288,293.293,,none,False,0.0,no_reference,,,,
kaggle_full,0,289,294.294,,none,False,0.0,no_reference,,,,
kaggle_full,0,290,295.295,,none,False,0.0,no_reference,,,,
kaggle_full,0,291,296.296,,none,False,0.0,no_reference,,,,
kaggle_full,0,292,297.297,,none,False,0.0,no_reference,,,,
kaggle_full,0,293,298.298,,none,False,0.0,no_reference,,,,
kaggle_full,0,294,299.299,,none,False,0.0,no_reference,,,,
kaggle_full,0,295,300.3,,none,False,0.0,no_reference,,,,
kaggle_full,0,296,301.301,,none,False,0.0,no_reference,,,,
kaggle_full,0,297,302.302,,none,False,0.0,no_reference,,,,
kaggle_full,0,298,303.303,,none,False,0.0,no_reference,,,,
kaggle_full,0,299,304.30400000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,300,305.305,,none,False,0.0,no_reference,,,,
kaggle_full,0,301,306.306,,none,False,0.0,no_reference,,,,
kaggle_full,0,302,307.307,,none,False,0.0,no_reference,,,,
kaggle_full,0,303,308.308,,none,False,0.0,no_reference,,,,
kaggle_full,0,304,309.309,,none,False,0.0,no_reference,,,,
kaggle_full,0,305,310.31,,none,False,0.0,no_reference,,,,
kaggle_full,0,306,311.311,,none,False,0.0,no_reference,,,,
kaggle_full,0,307,312.312,,none,False,0.0,no_reference,,,,
kaggle_full,0,308,313.313,,none,False,0.0,no_reference,,,,
kaggle_full,0,309,314.314,,none,False,0.0,no_reference,,,,
kaggle_full,0,310,315.315,,none,False,0.0,no_reference,,,,
kaggle_full,0,311,316.31600000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,312,317.317,,none,False,0.0,no_reference,,,,
kaggle_full,0,313,318.318,,none,False,0.0,no_reference,,,,
kaggle_full,0,314,319.319,,none,False,0.0,no_reference,,,,
kaggle_full,0,315,320.32,,none,False,0.0,no_reference,,,,
kaggle_full,0,316,321.321,,none,False,0.0,no_reference,,,,
kaggle_full,0,317,322.322,,none,False,0.0,no_reference,,,,
kaggle_full,0,318,323.323,,none,False,0.0,no_reference,,,,
kaggle_full,0,319,324.324,,none,False,0.0,no_reference,,,,
kaggle_full,0,320,325.325,,none,False,0.0,no_reference,,,,
kaggle_full,0,321,326.326,,none,False,0.0,no_reference,,,,
kaggle_full,0,322,327.327,,none,False,0.0,no_reference,,,,
kaggle_full,0,323,328.32800000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,324,329.329,,none,False,0.0,no_reference,,,,
kaggle_full,0,325,330.33,,none,False,0.0,no_reference,,,,
kaggle_full,0,326,331.331,,none,False,0.0,no_reference,,,,
kaggle_full,0,327,332.332,,none,False,0.0,no_reference,,,,
kaggle_full,0,328,333.333,,none,False,0.0,no_reference,,,,
kaggle_full,0,329,334.334,,none,False,0.0,no_reference,,,,
kaggle_full,0,330,335.335,,none,False,0.0,no_reference,,,,
kaggle_full,0,331,336.336,,none,False,0.0,no_reference,,,,
kaggle_full,0,332,337.337,,none,False,0.0,no_reference,,,,
kaggle_full,0,333,338.338,,none,False,0.0,no_reference,,,,
kaggle_full,0,334,339.339,,none,False,0.0,no_reference,,,,
kaggle_full,0,335,340.34000000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,336,341.341,,none,False,0.0,no_reference,,,,
kaggle_full,0,337,342.342,,none,False,0.0,no_reference,,,,
kaggle_full,0,338,343.343,,none,False,0.0,no_reference,,,,
kaggle_full,0,339,344.344,,none,False,0.0,no_reference,,,,
kaggle_full,0,340,345.345,,none,False,0.0,no_reference,,,,
kaggle_full,0,341,346.346,,none,False,0.0,no_reference,,,,
kaggle_full,0,342,347.347,,none,False,0.0,no_reference,,,,
kaggle_full,0,343,348.348,,none,False,0.0,no_reference,,,,
kaggle_full,0,344,349.349,,none,False,0.0,no_reference,,,,
kaggle_full,0,345,350.35,,none,False,0.0,no_reference,,,,
kaggle_full,0,346,351.351,,none,False,0.0,no_reference,,,,
kaggle_full,0,347,352.35200000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,348,353.353,,none,False,0.0,no_reference,,,,
kaggle_full,0,349,354.354,,none,False,0.0,no_reference,,,,
kaggle_full,0,350,355.355,,none,False,0.0,no_reference,,,,
kaggle_full,0,351,356.356,,none,False,0.0,no_reference,,,,
kaggle_full,0,352,357.357,,none,False,0.0,no_reference,,,,
kaggle_full,0,353,358.358,,none,False,0.0,no_reference,,,,
kaggle_full,0,354,359.359,,none,False,0.0,no_reference,,,,
kaggle_full,0,355,360.36,,none,False,0.0,no_reference,,,,
kaggle_full,0,356,361.361,,none,False,0.0,no_reference,,,,
kaggle_full,0,357,362.362,,none,False,0.0,no_reference,,,,
kaggle_full,0,358,363.363,,none,False,0.0,no_reference,,,,
kaggle_full,0,359,364.36400000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,360,365.365,,none,False,0.0,no_reference,,,,
kaggle_full,0,361,366.366,,none,False,0.0,no_reference,,,,
kaggle_full,0,362,367.367,,none,False,0.0,no_reference,,,,
kaggle_full,0,363,368.368,,none,False,0.0,no_reference,,,,
kaggle_full,0,364,369.369,,none,False,0.0,no_reference,,,,
kaggle_full,0,365,370.37,,none,False,0.0,no_reference,,,,
kaggle_full,0,366,371.371,,none,False,0.0,no_reference,,,,
kaggle_full,0,367,372.372,,none,False,0.0,no_reference,,,,
kaggle_full,0,368,373.373,,none,False,0.0,no_reference,,,,
kaggle_full,0,369,374.374,,none,False,0.0,no_reference,,,,
kaggle_full,0,370,375.375,,none,False,0.0,no_reference,,,,
kaggle_full,0,371,376.37600000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,372,377.377,,none,False,0.0,no_reference,,,,
kaggle_full,0,373,378.378,,none,False,0.0,no_reference,,,,
kaggle_full,0,374,379.379,,none,False,0.0,no_reference,,,,
kaggle_full,0,375,380.38,,none,False,0.0,no_reference,,,,
kaggle_full,0,376,381.38100000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,377,382.382,,none,False,0.0,no_reference,,,,
kaggle_full,0,378,383.383,,none,False,0.0,no_reference,,,,
kaggle_full,0,379,384.384,,none,False,0.0,no_reference,,,,
kaggle_full,0,380,385.385,,none,False,0.0,no_reference,,,,
kaggle_full,0,381,386.386,,none,False,0.0,no_reference,,,,
kaggle_full,0,382,387.387,,none,False,0.0,no_reference,,,,
kaggle_full,0,383,388.38800000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,384,389.389,,none,False,0.0,no_reference,,,,
kaggle_full,0,385,390.39,,none,False,0.0,no_reference,,,,
kaggle_full,0,386,391.391,,none,False,0.0,no_reference,,,,
kaggle_full,0,387,392.392,,none,False,0.0,no_reference,,,,
kaggle_full,0,388,393.39300000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,389,394.394,,none,False,0.0,no_reference,,,,
kaggle_full,0,390,395.395,,none,False,0.0,no_reference,,,,
kaggle_full,0,391,396.396,,none,False,0.0,no_reference,,,,
kaggle_full,0,392,397.397,,none,False,0.0,no_reference,,,,
kaggle_full,0,393,398.398,,none,False,0.0,no_reference,,,,
kaggle_full,0,394,399.399,,none,False,0.0,no_reference,,,,
kaggle_full,0,395,400.40000000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,396,401.401,,none,False,0.0,no_reference,,,,
kaggle_full,0,397,402.402,,none,False,0.0,no_reference,,,,
kaggle_full,0,398,403.403,,none,False,0.0,no_reference,,,,
kaggle_full,0,399,404.404,,none,False,0.0,no_reference,,,,
kaggle_full,0,400,405.40500000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,401,406.406,,none,False,0.0,no_reference,,,,
kaggle_full,0,402,407.407,,none,False,0.0,no_reference,,,,
kaggle_full,0,403,408.408,,none,False,0.0,no_reference,,,,
kaggle_full,0,404,409.409,,none,False,0.0,no_reference,,,,
kaggle_full,0,405,410.41,,none,False,0.0,no_reference,,,,
kaggle_full,0,406,411.411,,none,False,0.0,no_reference,,,,
kaggle_full,0,407,412.41200000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,408,413.413,,none,False,0.0,no_reference,,,,
kaggle_full,0,409,414.414,,none,False,0.0,no_reference,,,,
kaggle_full,0,410,415.415,,none,False,0.0,no_reference,,,,
kaggle_full,0,411,416.416,,none,False,0.0,no_reference,,,,
kaggle_full,0,412,417.41700000000003,,none,False,0.0,no_reference,,,,
kaggle_full,0,413,418.418,,none,False,0.0,no_reference,,,,
kaggle_full,0,414,419.419,,none,False,0.0,no_reference,,,,
kaggle_full,0,415,420.42,,none,False,0.0,no_reference,,,,
kaggle_full,0,416,421.421,,none,False,0.0,no_reference,,,,
kaggle_full,0,417,422.422,,none,False,0.0,no_reference,,,,
kaggle_full,0,418,423.423,,none,False,0.0,no_reference,,,,
synthetic72,0,0,5.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,1,6.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,2,7.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,3,8.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,4,9.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,5,10.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,6,11.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,7,12.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,8,13.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,9,14.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
synthetic72,0,10,15.0,72.0,synthetic_72bpm_modulation,True,,known_generator,,,,
data1,-5,0,4.999995,99.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939171166713500,1.0509177000000003,-4.999999999810711e-06,9.999995
data1,-5,1,5.999994,99.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939172166712500,1.0509177000000003,0.999994,10.999994000000001
data1,-5,2,6.999993,100.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939173166711500,1.0509177000000003,1.999993,11.999993
data1,-5,3,7.999992,100.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939174166710500,1.0194565999999998,2.9999919999999998,12.999991999999999
data1,-5,4,8.999991,100.81818181818181,estimated_alignment_Polar_device_HR,True,11.0,eligible,1788939175166709500,1.0194565999999998,3.9999909999999996,13.999991
data1,-5,5,9.99999,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939176166708500,1.0194565999999998,4.99999,14.99999
data1,-5,6,10.999989,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939177166707500,1.0200028000000003,5.999988999999999,15.999989
data1,-5,7,11.999988,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166706500,1.0200028000000003,6.999988,16.999988000000002
data1,-5,8,12.999986999999999,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166705500,1.0200028000000003,7.999986999999999,17.999986999999997
data1,-5,9,13.999986,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166704500,1.0801450999999993,8.999986,18.999986
data1,-5,10,14.999984999999999,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166703500,1.0801450999999993,9.999984999999999,19.999985
data1,-5,11,15.999984,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166702500,1.0801450999999993,10.999984,20.999983999999998
data1,-5,12,16.999983,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166701500,1.0801450999999993,11.999983,21.999983
data1,-5,13,17.999982,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166700500,1.0801450999999993,12.999982,22.999982
data1,-5,14,18.999981,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166699500,1.0801450999999993,13.999980999999998,23.999981
data1,-5,15,19.99998,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166698500,1.0801450999999993,14.99998,24.99998
data1,-5,16,20.999979,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166697500,1.0801450999999993,15.999979,25.999979
data1,-5,17,21.999978,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166696500,1.0801450999999993,16.999978,26.999978
data1,-5,18,22.999976999999998,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166695500,1.049805899999999,17.999976999999998,27.999976999999998
data1,-5,19,23.999976,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166694500,1.049805899999999,18.999976,28.999976
data1,-5,20,24.999975,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166693500,1.049805899999999,19.999975,29.999975
data1,-5,21,25.999973999999998,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,-5,22,26.999972999999997,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,-5,23,27.999972,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166690500,1.050063999999999,22.999972,32.999972
data1,-5,24,28.999971,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166689500,1.050063999999999,23.999971,33.999971
data1,-5,25,29.999969999999998,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166688500,1.050063999999999,24.999969999999998,34.99997
data1,-5,26,30.999969,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166687500,1.050063999999999,25.999969,35.999969
data1,-5,27,31.999968,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166686500,1.050063999999999,26.999968,36.999967999999996
data1,-5,28,32.999967,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166685500,1.050063999999999,27.999966999999998,37.999967
data1,-5,29,33.999966,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166684500,1.050063999999999,28.999966,38.999966
data1,-5,30,34.999964999999996,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166683500,1.0497687999999954,29.999964999999996,39.999964999999996
data1,-5,31,35.999964,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166682500,1.0497687999999954,30.999964,40.999964
data1,-5,32,36.999963,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166681500,1.0497687999999954,31.999963,41.999963
data1,-5,33,37.999962,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166680500,1.0497687999999954,32.999962,42.999962
data1,-5,34,38.999961,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166679500,1.0497687999999954,33.999961,43.999961
data1,-5,35,39.99996,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166678500,1.0497687999999954,34.99996,44.99996
data1,-5,36,40.999959,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166677500,1.0222120999999973,35.999959,45.999959
data1,-5,37,41.999958,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166676500,1.0470558000000025,36.999958,46.999958
data1,-5,38,42.999956999999995,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,-5,39,43.999956,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166674500,1.0470558000000025,38.999956,48.999956
data1,-5,40,44.999955,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166673500,1.0470558000000025,39.999955,49.999955
data1,-5,41,45.999953999999995,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166672500,1.0470558000000025,40.999953999999995,50.999953999999995
data1,-2,0,4.999995,100.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939174166713500,1.0194565999999998,-4.999999999810711e-06,9.999995
data1,-2,1,5.999994,100.81818181818181,estimated_alignment_Polar_device_HR,True,11.0,eligible,1788939175166712500,1.0194565999999998,0.999994,10.999994000000001
data1,-2,2,6.999993,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939176166711500,1.0194565999999998,1.999993,11.999993
data1,-2,3,7.999992,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939177166710500,1.0200028000000003,2.9999919999999998,12.999991999999999
data1,-2,4,8.999991,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166709500,1.0200028000000003,3.9999909999999996,13.999991
data1,-2,5,9.99999,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166708500,1.0200028000000003,4.99999,14.99999
data1,-2,6,10.999989,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166707500,1.0801450999999993,5.999988999999999,15.999989
data1,-2,7,11.999988,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166706500,1.0801450999999993,6.999988,16.999988000000002
data1,-2,8,12.999986999999999,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166705500,1.0801450999999993,7.999986999999999,17.999986999999997
data1,-2,9,13.999986,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166704500,1.0801450999999993,8.999986,18.999986
data1,-2,10,14.999984999999999,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166703500,1.0801450999999993,9.999984999999999,19.999985
data1,-2,11,15.999984,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166702500,1.0801450999999993,10.999984,20.999983999999998
data1,-2,12,16.999983,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166701500,1.0801450999999993,11.999983,21.999983
data1,-2,13,17.999982,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166700500,1.0801450999999993,12.999982,22.999982
data1,-2,14,18.999981,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166699500,1.0801450999999993,13.999980999999998,23.999981
data1,-2,15,19.99998,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166698500,1.049805899999999,14.99998,24.99998
data1,-2,16,20.999979,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166697500,1.049805899999999,15.999979,25.999979
data1,-2,17,21.999978,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166696500,1.049805899999999,16.999978,26.999978
data1,-2,18,22.999976999999998,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,-2,19,23.999976,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166694500,1.050063999999999,18.999976,28.999976
data1,-2,20,24.999975,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166693500,1.050063999999999,19.999975,29.999975
data1,-2,21,25.999973999999998,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,-2,22,26.999972999999997,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,-2,23,27.999972,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166690500,1.050063999999999,22.999972,32.999972
data1,-2,24,28.999971,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166689500,1.050063999999999,23.999971,33.999971
data1,-2,25,29.999969999999998,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166688500,1.050063999999999,24.999969999999998,34.99997
data1,-2,26,30.999969,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166687500,1.050063999999999,25.999969,35.999969
data1,-2,27,31.999968,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166686500,1.0497687999999954,26.999968,36.999967999999996
data1,-2,28,32.999967,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166685500,1.0497687999999954,27.999966999999998,37.999967
data1,-2,29,33.999966,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166684500,1.0497687999999954,28.999966,38.999966
data1,-2,30,34.999964999999996,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166683500,1.0497687999999954,29.999964999999996,39.999964999999996
data1,-2,31,35.999964,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166682500,1.0497687999999954,30.999964,40.999964
data1,-2,32,36.999963,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166681500,1.0497687999999954,31.999963,41.999963
data1,-2,33,37.999962,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166680500,1.0222120999999973,32.999962,42.999962
data1,-2,34,38.999961,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166679500,1.0470558000000025,33.999961,43.999961
data1,-2,35,39.99996,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166678500,1.0470558000000025,34.99996,44.99996
data1,-2,36,40.999959,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166677500,1.0470558000000025,35.999959,45.999959
data1,-2,37,41.999958,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166676500,1.0470558000000025,36.999958,46.999958
data1,-2,38,42.999956999999995,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,-2,39,43.999956,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166674500,1.0470558000000025,38.999956,48.999956
data1,-2,40,44.999955,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166673500,1.0470558000000025,39.999955,49.999955
data1,-2,41,45.999953999999995,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166672500,1.0470558000000025,40.999953999999995,50.999953999999995
data1,-1,0,4.999995,100.81818181818181,estimated_alignment_Polar_device_HR,True,11.0,eligible,1788939175166713500,1.0194565999999998,-4.999999999810711e-06,9.999995
data1,-1,1,5.999994,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939176166712500,1.0194565999999998,0.999994,10.999994000000001
data1,-1,2,6.999993,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939177166711500,1.0200028000000003,1.999993,11.999993
data1,-1,3,7.999992,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166710500,1.0200028000000003,2.9999919999999998,12.999991999999999
data1,-1,4,8.999991,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166709500,1.0200028000000003,3.9999909999999996,13.999991
data1,-1,5,9.99999,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166708500,1.0801450999999993,4.99999,14.99999
data1,-1,6,10.999989,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166707500,1.0801450999999993,5.999988999999999,15.999989
data1,-1,7,11.999988,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166706500,1.0801450999999993,6.999988,16.999988000000002
data1,-1,8,12.999986999999999,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166705500,1.0801450999999993,7.999986999999999,17.999986999999997
data1,-1,9,13.999986,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166704500,1.0801450999999993,8.999986,18.999986
data1,-1,10,14.999984999999999,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166703500,1.0801450999999993,9.999984999999999,19.999985
data1,-1,11,15.999984,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166702500,1.0801450999999993,10.999984,20.999983999999998
data1,-1,12,16.999983,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166701500,1.0801450999999993,11.999983,21.999983
data1,-1,13,17.999982,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166700500,1.0801450999999993,12.999982,22.999982
