frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind
299,9.966666666666667,mesh,True,201.3037250615903,165.40424090913095,139.210592807879,1.3232231140136719e-05,4.149973392486572e-06,0.3526034080982208,0.15372279822826385,0.5244867670536041,0.33205150067806244,sampled,3,206.0553407429265,174.61489040544845,150.5656258674207,True,0.9761029411764706,0.9761029411764706,1.0,544,531,0.7202516724336794,928.9052677082075,sampled,trimmed_mean,213.39954479194193,171.95897040785596,146.78230389781197,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7130583991172227,798.3002633604696,sampled,trimmed_mean,184.45628964990254,149.6388619140884,120.28384865840438,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6206649350649349,663.1354688339798,sampled,trimmed_mean,True,True,0,210.92,178.67529411764707,155.98117647058822,tracked_ratio,24,24,0,0,0,0,0.0005297980387695134,False,0.003398426085672922,0.005693620377979927,-0.004468164107098086,213.2398843930636,173.76589595375722,149.70520231213874,tracked_ratio,24,25,0,1,0,0,0.000386321684345603,False,0.005639999564903459,0.008838216266791906,-0.0009162575042090835,189.4048913043478,151.3423913043478,126.53532608695652,tracked_ratio,25,25,0,0,0,0,0.000334651384036988,False,0.003010732811085998,0.003817612195300796,0.0034736347712589675,204.52159189913712,167.92786045858404,144.0739016232278,tracking_screened,paired_relative_color_reconstruction
300,10.0,mesh,True,202.3009319299371,167.77646260167285,138.6820800537146,4.455447196960449e-05,5.461275577545166e-06,0.3524856054782867,0.15360020220279694,0.5245699870586394,0.3321719229221344,sampled,3,206.62545130198666,177.25802265950455,149.57075659723722,True,0.9761029411764706,0.9761029411764706,1.0,544,531,0.7273295559400231,905.5091304476103,sampled,trimmed_mean,214.7792982888491,174.56564211500805,147.05235090651576,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7188896698073168,786.1051250378365,sampled,trimmed_mean,185.49804619897552,151.50572303050592,119.42313265739078,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6271116543587132,653.7070938497593,sampled,trimmed_mean,True,True,0,211.88,181.6305882352941,155.24470588235295,tracked_ratio,24,24,0,0,0,0,0.0013245601439848542,False,0.0027629632041696454,0.015023503485985402,-0.006629472279979806,214.01445086705203,176.01445086705203,149.41329479768785,tracked_ratio,24,25,0,1,0,0,0.000610732939094305,False,0.006444775564637233,0.015044939269256808,0.001838088736773883,190.58423913043478,153.5788043478261,125.97010869565217,tracked_ratio,23,25,2,0,0,0,0.0009425930911675096,False,0.00563182642620606,0.012398596056423317,-0.007181432058637213,205.4928966658289,170.4079478167241,143.542703125231,tracking_screened,paired_relative_color_reconstruction
301,10.033333333333333,mesh,True,202.60178400254173,168.07496554958496,138.97198698938544,-5.766749382019043e-06,2.2351741790771484e-06,0.3524992311000824,0.15340898275375367,0.5246766114234924,0.3322504490613937,sampled,3,206.85603443529246,177.48260364469758,149.7881236279904,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.72887223183391,904.4184348377487,sampled,trimmed_mean,215.03201079519988,174.8234521024088,147.3094462054894,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7205363891010949,784.2375749169618,sampled,trimmed_mean,185.91730677713278,151.9188409016485,119.81839113467655,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6289281385281387,654.3667225861021,sampled,trimmed_mean,True,True,0,211.82185273159146,181.4916864608076,155.02850356294536,tracked_ratio,24,24,0,0,0,0,0.00037628419522661716,False,0.0011153251846209467,0.0012661702581774658,0.0014522172770737138,214.45953757225433,176.45953757225433,149.84971098265896,tracked_ratio,24,25,0,1,0,0,0.00014395112521015108,False,0.001175923155722197,0.0014757760814995851,0.001746798442386265,191.0951086956522,154.1086956521739,126.49184782608695,tracked_ratio,25,25,0,0,0,0,0.0002324149536434561,False,0.002257638263341783,0.0027230367974091555,0.003304266171238158,205.79216633316597,170.68663989507863,143.79002079056377,tracking_screened,paired_relative_color_reconstruction
302,10.066666666666666,mesh,True,202.91970976206073,168.43975001059906,139.03814869111946,2.123415470123291e-05,2.9280781745910645e-06,0.3525638115406036,0.15337212294340133,0.5244536197185516,0.3323397862911224,sampled,3,207.4533848922393,178.07302283543217,150.34793832936992,True,0.9503676470588235,0.9503676470588235,1.0,544,517,0.7316836505190312,910.8129332157764,sampled,trimmed_mean,215.20159764981716,175.12985925277533,146.76000474263094,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7218232662762074,783.7844154800506,sampled,trimmed_mean,186.10414674412573,152.11636794358972,120.00650300135747,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6298448688566336,653.1276665714097,sampled,trimmed_mean,True,True,0,211.9590361445783,181.5855421686747,155.00963855421688,tracked_ratio,24,24,0,0,0,0,0.00032801678753457963,False,0.0028835978281027187,0.0033211103379908414,0.0037304104473497414,214.66086956521738,176.79420289855074,149.2608695652174,tracked_ratio,23,25,1,1,0,0,0.0002915187506005168,False,0.0007883478188200246,0.0017511320437507839,-0.003736818635495806,191.30434782608697,154.3070652173913,126.68478260869566,tracked_ratio,24,25,1,0,0,0,0.000396728515625,False,0.001004458108174077,0.0012993697044684544,0.0015687437781348019,205.97475117862757,170.8956034282056,143.65176357604332,tracking_screened,paired_relative_color_reconstruction
303,10.1,mesh,True,203.66039439529064,169.24860285141438,138.7838675053321,9.939074516296387e-06,2.0638108253479004e-06,0.352838539481163,0.1533307260274887,0.524394760131836,0.33237737238407133,sampled,3,207.8287896171596,178.4438843388566,150.72072429443523,True,0.9393382352941176,0.9393382352941176,1.0,544,511,0.7339904555940023,911.2999526794442,sampled,trimmed_mean,216.3829266396054,176.308442295047,146.85492746002805,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7259826160767335,781.2773240310713,sampled,trimmed_mean,186.7694669291069,152.99348192033952,118.77595076153305,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6331314828961887,655.0548134217125,sampled,trimmed_mean,True,True,0,212.1687041564792,181.71393643031786,155.07334963325184,tracked_ratio,24,24,0,0,0,0,0.00048792750749271363,False,0.0018079505946549772,0.002080471527324777,0.0024764195139434274,215.6550724637681,177.76231884057972,149.32463768115943,tracked_ratio,24,25,0,1,0,0,0.00024839508114382625,False,0.005474394347210658,0.006707222607615403,0.0006465796544612596,192.1766304347826,155.3695652173913,125.83967391304348,tracked_ratio,24,25,1,0,0,0,0.0005974843516014516,False,0.0035686134210357206,0.005749512140373876,-0.010306981223057583,206.66680235167664,171.61527349609628,143.4125537424849,tracking_screened,paired_relative_color_reconstruction
304,10.133333333333333,mesh,True,203.8605367331027,170.09347563305388,138.7126354103439,1.8462538719177246e-05,3.3080577850341797e-06,0.35276553094387053,0.15344254463911056,0.5243119597434998,0.3323224705457687,sampled,3,207.87610641879033,179.91671013612145,150.09542197287809,True,0.9301470588235294,0.9301470588235294,1.0,544,506,0.7372199971164936,920.426595035629,sampled,trimmed_mean,217.00408795626885,176.97995145235555,147.0573024580903,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7286690773279009,782.9427138525141,sampled,trimmed_mean,186.70141582424887,153.38376531068465,118.98518180006329,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6338227994227994,654.2299651597046,sampled,trimmed_mean,True,True,0,211.6600985221675,182.807881773399,154.01970443349754,tracked_ratio,24,24,0,0,0,0,0.00026209197676507756,False,0.0002276461128376507,0.008219843993387266,-0.0041573780526673295,216.1807580174927,178.39067055393585,149.24198250728864,tracked_ratio,23,25,1,1,0,0,0.0002540714340284467,False,0.0028665452405723132,0.003801483308669229,0.001377112004500476,192.0733695652174,155.6983695652174,126.07336956521739,tracked_ratio,25,25,0,0,0,0,0.00024126263451762497,False,-0.0003644252269921761,0.002547732280913516,0.0017600109007404146,206.63807536829253,172.29897396418406,143.11168550200117,tracking_screened,paired_relative_color_reconstruction
305,10.166666666666666,mesh,True,203.62419625474698,170.5435304174567,138.83161801901625,-4.76837158203125e-07,7.189810276031494e-06,0.3526029181480408,0.1534828594326973,0.5244321417808532,0.33225739061832427,sampled,3,207.90930461495978,180.02026201952805,149.88315261031124,True,0.9301470588235294,0.9301470588235294,1.0,544,506,0.7373857987312572,919.5993877750324,sampled,trimmed_mean,215.96789909861346,177.93659458818811,147.41123946182938,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7295002631355573,782.9817024538522,sampled,trimmed_mean,186.99538505066775,153.67373464465388,119.20046198490813,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6353611408199642,653.5601412137516,sampled,trimmed_mean,True,True,0,211.72660098522167,182.94334975369458,153.42118226600985,tracked_ratio,20,24,4,0,0,0,0.00023410595167661086,False,0.00015968908652880124,0.0005753889945973574,-0.0014152303929765315,215.24489795918367,179.17492711370264,149.53644314868805,tracked_ratio,24,25,0,1,0,0,0.0002200653834734112,False,-0.004786410515546123,0.005390819127757053,0.0024039048237508975,192.46467391304347,156.0951086956522,126.17934782608695,tracked_ratio,23,25,2,0,0,0,0.000266483286395669,False,0.00157330373912097,0.001888697851113455,0.0018076676666634488,206.47872428581627,172.7377951876831,143.04565774692827,tracking_screened,paired_relative_color_reconstruction
306,10.2,mesh,True,203.34299010342065,171.0961795327289,138.83312496390917,-9.03010368347168e-06,5.289912223815918e-07,0.3525568664073944,0.1534457567334175,0.524619448184967,0.3322595530748367,sampled,3,207.9184931311988,180.71708787564498,150.20847159697445,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7392534457900807,921.4652503217451,sampled,trimmed_mean,216.1262241709057,178.1642069067535,147.1328184286775,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7303203463203464,780.94246466974,sampled,trimmed_mean,185.98425300815742,154.40724381578826,119.15808486607555,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,trimmed_mean,True,True,0,211.95823095823096,183.75921375921376,153.96068796068795,tracked_ratio,24,24,0,0,0,0,0.00019427373626967892,False,4.4193852793415497e-05,0.003863346687124884,0.002168131916115584,215.47813411078718,179.48979591836735,149.2478134110787,tracked_ratio,23,25,1,1,0,0,0.00020069803576916456,False,0.000732826811805446,0.0012783590972380635,-0.0018905227154860978,191.49184782608697,156.89673913043478,126.17934782608695,tracked_ratio,25,25,0,0,0,0,0.0002625221386551857,False,-0.005421928793853518,0.004761803606391169,-0.0003555745731707092,206.30940429836838,173.38191626933863,143.1292830659512,tracking_screened,paired_relative_color_reconstruction
307,10.233333333333333,mesh,True,203.3177710285514,171.11621956139183,138.8335456068464,7.152557373046875e-07,1.691281795501709e-06,0.35260518550872805,0.1534285095334053,0.5244930768013,0.3322337484359741,sampled,3,207.9184931311988,180.71708787564498,150.20847159697445,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7392534457900807,921.4652503217451,sampled,trimmed_mean,216.0505669462979,178.22432699274225,147.13408035748918,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7303861811391223,781.012151678398,sampled,trimmed_mean,185.98425300815742,154.40724381578826,119.15808486607555,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,trimmed_mean,True,True,0,211.95823095823096,183.75921375921376,153.96068796068795,tracked_ratio,24,24,0,0,0,0,0.00012714067997876555,False,0.0,0.0,0.0,215.23906705539358,179.64723032069972,149.2478134110787,tracked_ratio,24,25,0,1,0,0,0.00015334892668761313,False,-0.0003501216489904759,0.0003373850774670565,8.57676359038372e-06,191.49184782608697,156.89673913043478,126.17934782608695,tracked_ratio,25,25,0,0,0,0,0.00014475757780019194,False,0.0,0.0,0.0,206.22971527990384,173.43439440344943,143.1292830659512,tracking_screened,paired_relative_color_reconstruction
308,10.266666666666667,mesh,True,203.2354822219003,171.16110508167682,138.8335456068464,2.086162567138672e-07,1.1920928955078125e-07,0.352539170384407,0.15336645603179933,0.524573529958725,0.3322369301319122,sampled,3,207.76953296288252,180.79880539538632,150.20847159697445,True,0.935546875,0.935546875,1.0,512,479,0.7422638174019607,1049.5660413654632,sampled,trimmed_mean,215.95266069466095,178.27726603385585,147.13408035748918,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7304229012817248,781.202906531212,sampled,trimmed_mean,185.98425300815742,154.40724381578826,119.15808486607555,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,trimmed_mean,True,True,0,212.73766233766233,185.12467532467534,155.33506493506493,tracked_ratio,24,24,0,0,0,0,0.00015607590466970578,False,-0.0007166921601857192,0.00045208259251757935,0.0,215.25872093023256,180.0377906976744,149.50872093023256,tracked_ratio,23,25,1,1,0,0,0.0001258271950064227,False,-0.0004532663047348077,0.00029699189309812787,0.0,191.49184782608697,156.89673913043478,126.17934782608695,tracked_ratio,25,25,0,0,0,0,0.0001406790834153071,False,0.0,0.0,0.0,206.4960770313273,174.01973505092818,143.67437789712815,tracking_screened,paired_relative_color_reconstruction
309,10.3,mesh,True,203.18306435745123,171.11113254374558,138.78538795983002,-1.1920928955078125e-07,1.043081283569336e-07,0.3525651603937149,0.15340693295001984,0.5244955444335937,0.33226324677467345,sampled,3,207.61227936953532,180.64888778159255,150.06399865592527,True,0.9430147058823529,0.9430147058823529,1.0,544,513,0.7382910755478662,923.3050122150598,sampled,trimmed_mean,215.95266069466095,178.27726603385585,147.13408035748918,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7304229012817248,781.202906531212,sampled,trimmed_mean,185.98425300815742,154.40724381578826,119.15808486607555,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,trimmed_mean,True,True,0,211.82968369829683,184.1411192214112,154.2287104622871,tracked_ratio,24,24,0,0,0,0,0.00024084145115921274,False,-0.0007571520764316816,-0.0008295397935621212,-0.0009622790399383136,215.25872093023256,180.0377906976744,149.50872093023256,tracked_ratio,24,25,0,1,0,0,0.0001510543079348281,False,0.0,0.0,0.0,191.49184782608697,156.89673913043478,126.17934782608695,tracked_ratio,25,25,0,0,0,0,0.0001739769650157541,False,0.0,0.0,0.0,206.19341748487213,173.6918830165068,143.30559307286885,tracking_screened,paired_relative_color_reconstruction
310,10.333333333333334,mesh,True,202.7302605787129,170.6383780015826,138.48493695029816,6.273388862609863e-06,1.0132789611816406e-06,0.3526021045446396,0.15340071439743042,0.5247931492328644,0.3322853237390518,sampled,3,207.37836230291515,180.43193220048286,149.86936393007366,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.7362221597462515,920.1883070220451,sampled,trimmed_mean,215.05458744665643,177.30383819765987,146.63827899137726,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7268636533401239,784.4168327069021,sampled,trimmed_mean,185.75783198656714,154.179363606605,118.94716792944354,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6347728376198964,653.6036001207435,sampled,trimmed_mean,True,True,0,212.17339667458432,184.624703087886,154.86935866983373,tracked_ratio,22,24,2,0,0,0,0.0003783443244174123,False,-0.0011273367054783457,-0.0012017010885762055,-0.0012978533064417841,214.5028901734104,179.23121387283237,149.29479768786126,tracked_ratio,24,25,0,1,0,0,0.0003207976697012782,False,-0.004167329211218759,-0.005475151836460674,-0.003375415154444687,191.20652173913044,156.59782608695653,125.88858695652173,tracked_ratio,25,25,0,0,0,0,0.0002598478167783469,False,-0.001218162046907851,-0.0014769289731010786,-0.0017716282133401306,205.9609361957084,173.48458101589162,143.35091443807224,tracking_screened,paired_relative_color_reconstruction
311,10.366666666666667,mesh,True,202.09592547239575,169.97944719355067,138.12171341633842,-2.238154411315918e-05,-8.650124073028564e-06,0.3526342940330505,0.15354178309440614,0.5244733250141144,0.33224576950073237,sampled,3,206.83233171288532,179.8423194663933,149.95079491135354,True,0.9724264705882353,0.9724264705882353,1.0,544,529,0.7337495530565168,922.6816188050252,sampled,trimmed_mean,214.32427654801805,176.55264271566142,146.0139010477053,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7241958237840592,784.6272204561008,sampled,trimmed_mean,185.13116815628393,153.54337939859727,118.4004442899564,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6325403955521602,655.0285160016305,sampled,trimmed_mean,True,True,0,211.75058823529412,184.13411764705882,155.1529411764706,tracked_ratio,24,24,0,0,0,0,0.00045057111128699034,False,-0.002636488696259969,-0.003273135716797957,0.0005431988535849724,213.82658959537574,178.51156069364163,148.88728323699422,tracked_ratio,22,25,2,1,0,0,0.00022683820861857384,False,-0.0034017119337704325,-0.004245769971573156,-0.004267037347593687,190.64673913043478,156.0679347826087,125.6304347826087,tracked_ratio,23,25,2,0,0,0,0.00035622002906166017,False,-0.0033792559303938955,-0.004133494374319505,-0.004606952657723624,205.4079723203682,172.90453770776972,143.22355306535783,tracking_screened,paired_relative_color_reconstruction
312,10.4,mesh,True,201.09619713109052,167.51196709971202,138.31524137763836,-3.5136938095092773e-05,-1.5504658222198486e-05,0.3527135145664215,0.15338126987218856,0.5244884228706359,0.3321552270650863,sampled,3,205.7870570489764,177.352340765391,150.44343819132015,True,0.982421875,0.982421875,1.0,512,503,0.728348268995098,1023.7750714730074,sampled,trimmed_mean,212.82980884141125,173.93788122035284,145.59747072738276,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7172677616501146,796.4883318088301,sampled,trimmed_mean,184.6717255028839,151.2456793133922,118.9048152142121,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6255199388846447,656.3747967098816,sampled,trimmed_mean,True,True,0,211.55086848635236,182.53349875930522,157.13399503722084,tracked_ratio,23,24,1,0,0,0,0.0028026241343468428,False,-0.00506654281588023,-0.01394208431400796,0.0032799812203065924,212.6936416184971,176.01734104046244,148.85838150289018,tracked_ratio,24,25,0,1,0,0,0.0007464340305887163,False,-0.006997352269420868,-0.014920859922692986,-0.0028560655975792574,189.7201086956522,153.4836956521739,125.58967391304348,tracked_ratio,22,25,3,0,0,0,0.0010568294674158096,False,-0.0024847987815656007,-0.015077599068209581,0.004250826001815382,204.65487293350057,170.67817848398053,143.86068348438485,tracking_screened,paired_relative_color_reconstruction
313,10.433333333333334,mesh,True,201.0816508092621,167.49503288351355,138.29717962083984,-6.22868537902832e-06,6.258487701416016e-07,0.3528139436244965,0.15341125786304474,0.5245360386371613,0.3323133039474487,sampled,3,205.74341808349118,177.30153811679557,150.38925292092463,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.7253654411764706,901.1039336206615,sampled,trimmed_mean,212.82980884141125,173.93788122035284,145.59747072738276,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7172677616501146,796.4883318088301,sampled,trimmed_mean,184.6717255028839,151.2456793133922,118.9048152142121,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6255199388846447,656.3747967098816,sampled,trimmed_mean,True,True,0,210.65268065268066,181.54545454545453,156.02564102564102,tracked_ratio,24,24,0,0,0,0,0.00019755069661187008,False,-0.0002120813319341377,-0.0002864914327345804,-0.00036023525755236814,212.6936416184971,176.01734104046244,148.85838150289018,tracked_ratio,24,25,0,1,0,0,0.00015334892668761313,False,0.0,0.0,0.0,189.7201086956522,153.4836956521739,125.58967391304348,tracked_ratio,25,25,0,0,0,0,0.00020357764151412994,False,0.0,0.0,0.0,204.35547698894334,170.34883041269697,143.49123214719157,tracking_screened,paired_relative_color_reconstruction
314,10.466666666666667,mesh,True,200.03966669609713,166.2375787956875,138.16138105082064,-2.3305416107177734e-05,-6.064772605895996e-06,0.3527984035015106,0.15344170093536377,0.5245083594322204,0.33228507995605466,sampled,3,204.64342443281797,175.9528654718233,150.4199804050003,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7204328431372548,908.3557517424308,sampled,trimmed_mean,211.43457459687733,172.32109118752786,145.43826597583586,True,0.948051948051948,0.948051948051948,1.0,462,438,0.711503980986334,795.5784952246397,sampled,trimmed_mean,184.041001058596,150.4387797277114,118.6258967716258,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6224530345471523,656.4035021378345,sampled,trimmed_mean,True,True,0,209.75694444444446,180.4814814814815,156.19212962962962,tracked_ratio,24,24,0,0,0,0,0.0005305576778482646,False,-0.005360777544537439,-0.007635738912653484,0.00020429880986566913,211.63920454545453,174.80113636363637,149.08522727272728,tracked_ratio,24,25,0,1,0,0,0.0006076754070818424,False,-0.00657721613592005,-0.009338685272047852,-0.0010940564841312235,189.03804347826087,152.49184782608697,125.53804347826087,tracked_ratio,23,25,2,0,0,0,0.0006757077062502503,False,-0.003421227498048409,-0.005349307765936609,-0.002348484273460906,203.47806415605328,169.25815522373497,143.60513346020593,tracking_screened,paired_relative_color_reconstruction
315,10.5,mesh,True,200.350088741875,165.23831661493463,138.3223287658435,-2.905726432800293e-06,-3.904104232788086e-06,0.35267595052719114,0.153370261490345,0.5246638226509094,0.3321984332799911,sampled,3,205.10271368298618,175.2443358620393,150.1201564227713,True,0.9921875,0.9921875,1.0,512,508,0.7218347579656862,1028.5435798085784,sampled,trimmed_mean,212.64219686156704,171.26834704688855,145.91210613931327,True,0.948051948051948,0.948051948051948,1.0,462,438,0.710216348357525,795.8584536060416,sampled,trimmed_mean,183.30535568107175,149.20226693587605,118.93472373544596,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6182085731262201,658.0253738072562,sampled,trimmed_mean,True,True,0,211.1078431372549,180.59313725490196,156.93382352941177,tracked_ratio,24,24,0,0,0,0,0.00023644789325771853,False,0.002241824387350115,-0.004034944289857685,-0.0019952348785045853,212.44602272727272,173.78125,149.44886363636363,tracked_ratio,23,25,1,1,0,0,0.0001954078470589593,False,0.005695315613728036,-0.006127938276575568,0.003252719931770146,188.25,151.08967391304347,125.55978260869566,tracked_ratio,25,25,0,0,0,0,0.00022217132209334522,False,-0.0040051920888049455,-0.008253340619534796,0.002599985949957437,203.93462195484253,168.48802038931515,143.98082325815702,tracking_screened,paired_relative_color_reconstruction
316,10.533333333333333,mesh,True,199.9121019057321,164.49218404769292,138.32176913716398,-2.4020671844482422e-05,-2.428889274597168e-06,0.3525890469551086,0.15346492260694503,0.5246098613739013,0.3322781503200531,sampled,3,204.47971749653342,174.10384734442144,150.47076117240394,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.715274740484429,908.3116172101941,sampled,trimmed_mean,212.1477450295078,170.45108555327047,145.2821873924044,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7078244800950683,801.5772909622194,sampled,trimmed_mean,183.10884319115507,148.92161924538684,119.21235884668363,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176537136066548,659.0324571893517,sampled,trimmed_mean,True,True,0,209.76728110599078,178.3963133640553,156.4331797235023,tracked_ratio,24,24,0,0,0,0,0.0004753417451865971,False,-0.003042106396574737,-0.006529260057115982,0.002332771139138935,211.95714285714286,172.84,149.01142857142858,tracked_ratio,23,25,1,1,0,0,0.0003665286931209266,False,-0.002327983817908639,-0.004783240131252403,-0.004326456551388857,188.04076086956522,150.8288043478261,125.97554347826087,tracked_ratio,25,25,0,0,0,0,0.00021847261814400554,False,-0.001072624965749318,-0.0018827593923252544,0.002331628286246008,203.25506161089962,167.3550392372938,143.80671725773058,tracking_screened,paired_relative_color_reconstruction
317,10.566666666666666,mesh,True,199.60101436382794,163.9418962922964,138.56379664509598,-1.4156103134155273e-06,5.4836273193359375e-06,0.3526133167743683,0.15341123729944228,0.5248925292491913,0.3320845353603363,sampled,3,204.25398509854142,173.73196671443134,150.70695699181854,True,0.99609375,0.99609375,1.0,512,510,0.7167971047794117,1022.8387094831389,sampled,trimmed_mean,211.74259576827689,169.79070074056327,145.90342876021307,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7056000848824376,802.5088081526956,sampled,trimmed_mean,182.80646222466552,148.30302142189467,119.0810041832563,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6153629063746711,657.6331755268269,sampled,trimmed_mean,True,True,0,210.35539215686273,178.95098039215685,157.8357843137255,tracked_ratio,21,24,3,0,0,0,0.00022287498723017052,False,-0.0011045451819051404,-0.0021382546399769083,0.0015684816876700269,211.73371104815865,172.41359773371104,149.71388101983004,tracked_ratio,24,25,0,1,0,0,0.00015709885337855667,False,-0.0019115763942180186,-0.0038818608917502552,0.004266984877917318,187.7173913043478,150.1141304347826,125.77717391304348,tracked_ratio,25,25,0,0,0,0,0.00041226978646591306,False,-0.0016527378376614697,-0.004162499551020029,-0.001102461898740369,203.2688315031231,167.15956952021682,144.44227974886635,tracking_screened,paired_relative_color_reconstruction
