row,frame,time_s,field,expected,actual,missingness_equal,absolute_difference,matches_contract,finite_numeric_differences_diagnostic_only
1347,1347,46.02908423035373,forehead_pixel_fb_error_median,0.0020879211369901,0.0020879211369901,True,0.0,True,True
1348,1348,46.06325578509044,forehead_pixel_fb_error_median,0.0014225128688849,0.0014225128688849,True,0.0,True,True
1349,1349,46.09742733982716,forehead_pixel_fb_error_median,0.0007286596810445,0.0007286596810445,True,0.0,True,True
1350,1350,46.13159889456387,forehead_pixel_fb_error_median,0.000896436657058,0.000896436657058,True,0.0,True,True
1351,1351,46.16577044930058,forehead_pixel_fb_error_median,0.0005704642680939,0.0005704642680939,True,0.0,True,True
1352,1352,46.1999420040373,forehead_pixel_fb_error_median,0.0008104814623948,0.0008104814623948,True,0.0,True,True
1353,1353,46.23411355877401,forehead_pixel_fb_error_median,0.0006586191884707,0.0006586191884707,True,0.0,True,True
1354,1354,46.26828511351073,forehead_pixel_fb_error_median,0.0017825301038101,0.0017825301038101,True,0.0,True,True
1355,1355,46.30245666824744,forehead_pixel_fb_error_median,0.0009887030755635,0.0009887030755635,True,0.0,True,True
1356,1356,46.33662822298415,forehead_pixel_fb_error_median,0.0007976952183526,0.0007976952183526,True,0.0,True,True
1357,1357,46.37079977772087,forehead_pixel_fb_error_median,0.0007029814005363,0.0007029814005363,True,0.0,True,True
1358,1358,46.40497133245759,forehead_pixel_fb_error_median,0.0005493414355441,0.0005493414355441,True,0.0,True,True
1359,1359,46.43914288719429,forehead_pixel_fb_error_median,0.0006553198618348,0.0006553198618348,True,0.0,True,True
1360,1360,46.47331444193101,forehead_pixel_fb_error_median,0.0007242865685839,0.0007242865685839,True,0.0,True,True
1361,1361,46.507485996667725,forehead_pixel_fb_error_median,0.0011167598422616,0.0011167598422616,True,0.0,True,True
1362,1362,46.54165755140444,forehead_pixel_fb_error_median,0.0008442817779723,0.0008442817779723,True,0.0,True,True
1363,1363,46.57582910614115,forehead_pixel_fb_error_median,0.0006817957910243,0.0006817957910243,True,0.0,True,True
1364,1364,46.610000660877866,forehead_pixel_fb_error_median,0.0006931348179932,0.0006931348179932,True,0.0,True,True
1365,1365,46.64417221561458,forehead_pixel_fb_error_median,0.0008146678155753,0.0008146678155753,True,0.0,True,True
1366,1366,46.6783437703513,forehead_pixel_fb_error_median,0.0006673925381619,0.0006673925381619,True,0.0,True,True
1367,1367,46.712515325088006,forehead_pixel_fb_error_median,0.0007454257574863,0.0007454257574863,True,0.0,True,True
1368,1368,46.74668687982472,forehead_pixel_fb_error_median,0.0008488397288601,0.0008488397288601,True,0.0,True,True
1369,1369,46.78085843456144,forehead_pixel_fb_error_median,0.0007698760309722,0.0007698760309722,True,0.0,True,True
1370,1370,46.81502998929815,forehead_pixel_fb_error_median,0.0006368649192154,0.0006368649192154,True,0.0,True,True
1371,1371,46.84920154403486,forehead_pixel_fb_error_median,0.0006662449159193,0.0006662449159193,True,0.0,True,True
1372,1372,46.88337309877158,forehead_pixel_fb_error_median,0.0005982166039757,0.0005982166039757,True,0.0,True,True
1373,1373,46.91754465350829,forehead_pixel_fb_error_median,0.0014717661542817,0.0014717661542817,True,0.0,True,True
1374,1374,46.951716208245,forehead_pixel_fb_error_median,0.0009473114041611,0.0009473114041611,True,0.0,True,True
1375,1375,46.98588776298172,forehead_pixel_fb_error_median,0.0009272655588574,0.0009272655588574,True,0.0,True,True
1376,1376,47.020059317718434,forehead_pixel_fb_error_median,0.0009137021552305,0.0009137021552305,True,0.0,True,True
1377,1377,47.05423087245515,forehead_pixel_fb_error_median,0.0008408963331021,0.0008408963331021,True,0.0,True,True
1378,1378,47.08840242719186,forehead_pixel_fb_error_median,0.0007707991171628,0.0007707991171628,True,0.0,True,True
1379,1379,47.122573981928575,forehead_pixel_fb_error_median,0.0006934733828529,0.0006934733828529,True,0.0,True,True
1380,1380,47.15674553666529,forehead_pixel_fb_error_median,0.0007429135439451,0.0007429135439451,True,0.0,True,True
1381,1381,47.19091709140201,forehead_pixel_fb_error_median,0.0006304246198851,0.0006304246198851,True,0.0,True,True
1382,1382,47.22508864613872,forehead_pixel_fb_error_median,0.0007164811831898,0.0007164811831898,True,0.0,True,True
1383,1383,47.25926020087543,forehead_pixel_fb_error_median,0.0005679724563378,0.0005679724563378,True,0.0,True,True
1384,1384,47.29343175561215,forehead_pixel_fb_error_median,0.0009087622165679,0.0009087622165679,True,0.0,True,True
1385,1385,47.32760331034886,forehead_pixel_fb_error_median,0.0007280234713107,0.0007280234713107,True,0.0,True,True
1386,1386,47.36177486508557,forehead_pixel_fb_error_median,0.0017729143146425,0.0017729143146425,True,0.0,True,True
1387,1387,47.39594641982229,forehead_pixel_fb_error_median,0.0007138027867767,0.0007138027867767,True,0.0,True,True
1388,1388,47.430117974559,forehead_pixel_fb_error_median,0.0007630157342646,0.0007630157342646,True,0.0,True,True
1389,1389,47.46428952929571,forehead_pixel_fb_error_median,0.0007825374486856,0.0007825374486856,True,0.0,True,True
1390,1390,47.49846108403243,forehead_pixel_fb_error_median,0.0009250301518477,0.0009250301518477,True,0.0,True,True
1391,1391,47.53263263876914,forehead_pixel_fb_error_median,0.0007071622821968,0.0007071622821968,True,0.0,True,True
1392,1392,47.56680419350586,forehead_pixel_fb_error_median,0.0007045732054393,0.0007045732054393,True,0.0,True,True
1393,1393,47.60097574824257,forehead_pixel_fb_error_median,0.0007071767468005,0.0007071767468005,True,0.0,True,True
1394,1394,47.63514730297928,forehead_pixel_fb_error_median,0.0006126342050265,0.0006126342050265,True,0.0,True,True
1395,1395,47.669318857716,forehead_pixel_fb_error_median,0.0012604850926436,0.0012604850926436,True,0.0,True,True
1396,1396,47.70349041245272,forehead_pixel_fb_error_median,0.0005803356471005,0.0005803356471005,True,0.0,True,True
1397,1397,47.73766196718943,forehead_pixel_fb_error_median,0.0007879357726778,0.0007879357726778,True,0.0,True,True
1398,1398,47.77183352192614,forehead_pixel_fb_error_median,0.0004898180195596,0.0004898180195596,True,0.0,True,True
1399,1399,47.806005076662856,forehead_pixel_fb_error_median,0.0007523482199758,0.0007523482199758,True,0.0,True,True
1400,1400,47.84017663139957,forehead_pixel_fb_error_median,0.0006414137606043,0.0006414137606043,True,0.0,True,True
1401,1401,47.87434818613628,forehead_pixel_fb_error_median,0.0008604817267041,0.0008604817267041,True,0.0,True,True
1402,1402,47.908519740873,forehead_pixel_fb_error_median,0.0006594678561668,0.0006594678561668,True,0.0,True,True
1403,1403,47.94269129560971,forehead_pixel_fb_error_median,0.0018895026878453,0.0018895026878453,True,0.0,True,True
1404,1404,47.97686285034643,forehead_pixel_fb_error_median,0.0007778241415508,0.0007778241415508,True,0.0,True,True
1405,1405,48.01103440508314,forehead_pixel_fb_error_median,0.0009424203308299,0.0009424203308299,True,0.0,True,True
1406,1406,48.04520595981985,forehead_pixel_fb_error_median,0.00067810274777,0.00067810274777,True,0.0,True,True
1407,1407,48.07937751455657,forehead_pixel_fb_error_median,0.0006338215025607,0.0006338215025607,True,0.0,True,True
1408,1408,48.11354906929328,forehead_pixel_fb_error_median,0.0008248923986684,0.0008248923986684,True,0.0,True,True
1409,1409,48.14772062402999,forehead_pixel_fb_error_median,0.000642131170025,0.000642131170025,True,0.0,True,True
1410,1410,48.18189217876671,forehead_pixel_fb_error_median,0.0012375854421406,0.0012375854421406,True,0.0,True,True
1411,1411,48.21606373350343,forehead_pixel_fb_error_median,0.0007966652628965,0.0007966652628965,True,0.0,True,True
1412,1412,48.25023528824013,forehead_pixel_fb_error_median,0.0008379571081604,0.0008379571081604,True,0.0,True,True
1413,1413,48.28440684297685,forehead_pixel_fb_error_median,0.0009346004226244,0.0009346004226244,True,0.0,True,True
1414,1414,48.318578397713566,forehead_pixel_fb_error_median,0.0007971122977323,0.0007971122977323,True,0.0,True,True
1415,1415,48.35274995245028,forehead_pixel_fb_error_median,0.0007707942277193,0.0007707942277193,True,0.0,True,True
1416,1416,48.38692150718699,forehead_pixel_fb_error_median,0.0007894836890045,0.0007894836890045,True,0.0,True,True
1417,1417,48.421093061923706,forehead_pixel_fb_error_median,0.0005345107347238,0.0005345107347238,True,0.0,True,True
1418,1418,48.45526461666042,forehead_pixel_fb_error_median,0.0005710236437153,0.0005710236437153,True,0.0,True,True
1419,1419,48.48943617139714,forehead_pixel_fb_error_median,0.0008002499816939,0.0008002499816939,True,0.0,True,True
1420,1420,48.52360772613385,forehead_pixel_fb_error_median,0.0007684130105189,0.0007684130105189,True,0.0,True,True
1421,1421,48.55777928087056,forehead_pixel_fb_error_median,0.0009656545880716,0.0009656545880716,True,0.0,True,True
1422,1422,48.59195083560728,forehead_pixel_fb_error_median,0.0006380467966664,0.0006380467966664,True,0.0,True,True
1423,1423,48.626122390344,forehead_pixel_fb_error_median,0.0006956219731364,0.0006956219731364,True,0.0,True,True
1424,1424,48.6602939450807,forehead_pixel_fb_error_median,0.0005650990933645,0.0005650990933645,True,0.0,True,True
1425,1425,48.69446549981742,forehead_pixel_fb_error_median,0.0006949073576834,0.0006949073576834,True,0.0,True,True
1426,1426,48.728637054554135,forehead_pixel_fb_error_median,0.0007105063414201,0.0007105063414201,True,0.0,True,True
1427,1427,48.76280860929084,forehead_pixel_fb_error_median,0.0005458012747112,0.0005458012747112,True,0.0,True,True
1428,1428,48.79698016402756,forehead_pixel_fb_error_median,0.001285953738261,0.001285953738261,True,0.0,True,True
1429,1429,48.83115171876428,forehead_pixel_fb_error_median,0.0004612673365045,0.0004612673365045,True,0.0,True,True
1430,1430,48.86532327350099,forehead_pixel_fb_error_median,0.0005585940380115,0.0005585940380115,True,0.0,True,True
1431,1431,48.8994948282377,forehead_pixel_fb_error_median,0.0008557174587622,0.0008557174587622,True,0.0,True,True
1432,1432,48.933666382974415,forehead_pixel_fb_error_median,0.000616387464106,0.000616387464106,True,0.0,True,True
1433,1433,48.96783793771113,forehead_pixel_fb_error_median,0.0007787213835399,0.0007787213835399,True,0.0,True,True
1434,1434,49.00200949244785,forehead_pixel_fb_error_median,0.0008540974813513,0.0008540974813513,True,0.0,True,True
1435,1435,49.03618104718456,forehead_pixel_fb_error_median,0.0006890109507367,0.0006890109507367,True,0.0,True,True
1436,1436,49.07035260192127,forehead_pixel_fb_error_median,0.0006735477654729,0.0006735477654729,True,0.0,True,True
1437,1437,49.10452415665799,forehead_pixel_fb_error_median,0.0006264267431106,0.0006264267431106,True,0.0,True,True
1438,1438,49.1386957113947,forehead_pixel_fb_error_median,0.0007568210421595,0.0007568210421595,True,0.0,True,True
1439,1439,49.17286726613141,forehead_pixel_fb_error_median,0.0013394785346463,0.0013394785346463,True,0.0,True,True
1440,1440,49.20703882086813,forehead_pixel_fb_error_median,0.0009369527688249,0.0009369527688249,True,0.0,True,True
1441,1441,49.24121037560485,forehead_pixel_fb_error_median,0.0009598415635991,0.0009598415635991,True,0.0,True,True
1442,1442,49.27538193034156,forehead_pixel_fb_error_median,0.0026477323845028,0.0026477323845028,True,0.0,True,True
1443,1443,49.30955348507827,forehead_pixel_fb_error_median,0.2484465464949607,0.2484465464949607,True,0.0,True,True
1444,1444,49.34372503981498,forehead_pixel_fb_error_median,0.021967789158225,0.021967789158225,True,0.0,True,True
1445,1445,49.3778965945517,forehead_pixel_fb_error_median,0.0344075486063957,0.0344075486063957,True,0.0,True,True
1446,1446,49.41206814928841,forehead_pixel_fb_error_median,0.0351990275084972,0.0351990275084972,True,0.0,True,True
1447,1447,49.446239704025125,forehead_pixel_fb_error_median,0.007860766723752,0.007860766723752,True,0.0,True,True
1448,1448,49.48041125876184,forehead_pixel_fb_error_median,0.0195317473262548,0.0195317473262548,True,0.0,True,True
1449,1449,49.51458281349856,forehead_pixel_fb_error_median,0.0025124723324552,0.0025124723324552,True,0.0,True,True
1450,1450,49.54875436823527,forehead_pixel_fb_error_median,0.002109257155098,0.002109257155098,True,0.0,True,True
1451,1451,49.58292592297198,forehead_pixel_fb_error_median,0.001530232373625,0.001530232373625,True,0.0,True,True
1452,1452,49.6170974777087,forehead_pixel_fb_error_median,0.0011334492010064,0.0011334492010064,True,0.0,True,True
1453,1453,49.65126903244541,forehead_pixel_fb_error_median,0.00130752712721,0.00130752712721,True,0.0,True,True
1454,1454,49.68544058718212,forehead_pixel_fb_error_median,0.0007384959026239,0.0007384959026239,True,0.0,True,True
1455,1455,49.71961214191884,forehead_pixel_fb_error_median,0.0007768423238303,0.0007768423238303,True,0.0,True,True
1456,1456,49.75378369665555,forehead_pixel_fb_error_median,0.0008183514291886,0.0008183514291886,True,0.0,True,True
1457,1457,49.78795525139227,forehead_pixel_fb_error_median,0.0012114981072954,0.0012114981072954,True,0.0,True,True
1458,1458,49.82212680612898,forehead_pixel_fb_error_median,0.0011382127995602,0.0011382127995602,True,0.0,True,True
1459,1459,49.856298360865694,forehead_pixel_fb_error_median,0.0008534257067367,0.0008534257067367,True,0.0,True,True
1460,1460,49.89046991560241,forehead_pixel_fb_error_median,0.0007079241331666,0.0007079241331666,True,0.0,True,True
1461,1461,49.924641470339125,forehead_pixel_fb_error_median,0.0009782793349586,0.0009782793349586,True,0.0,True,True
1462,1462,49.95881302507584,forehead_pixel_fb_error_median,0.0007837781449779,0.0007837781449779,True,0.0,True,True
1463,1463,49.99298457981255,forehead_pixel_fb_error_median,0.000706409511622,0.000706409511622,True,0.0,True,True
1464,1464,50.02715613454927,forehead_pixel_fb_error_median,0.0009283888211939,0.0009283888211939,True,0.0,True,True
1465,1465,50.06132768928597,forehead_pixel_fb_error_median,0.0007300921424757,0.0007300921424757,True,0.0,True,True
1466,1466,50.09549924402269,forehead_pixel_fb_error_median,0.0009344260324724,0.0009344260324724,True,0.0,True,True
1467,1467,50.129670798759406,forehead_pixel_fb_error_median,0.0008767871186137,0.0008767871186137,True,0.0,True,True
1468,1468,50.16384235349612,forehead_pixel_fb_error_median,0.0007975372718647,0.0007975372718647,True,0.0,True,True
1469,1469,50.19801390823283,forehead_pixel_fb_error_median,0.0010626902803778,0.0010626902803778,True,0.0,True,True
1470,1470,50.23218546296955,forehead_pixel_fb_error_median,0.0008448184817098,0.0008448184817098,True,0.0,True,True
1471,1471,50.26635701770626,forehead_pixel_fb_error_median,0.000869505747687,0.000869505747687,True,0.0,True,True
1472,1472,50.30052857244298,forehead_pixel_fb_error_median,0.000627586239716,0.000627586239716,True,0.0,True,True
1473,1473,50.33470012717969,forehead_pixel_fb_error_median,0.0006730848690494,0.0006730848690494,True,0.0,True,True
1474,1474,50.3688716819164,forehead_pixel_fb_error_median,0.0007018755131866,0.0007018755131866,True,0.0,True,True
1475,1475,50.40304323665312,forehead_pixel_fb_error_median,0.0014222939498722,0.0014222939498722,True,0.0,True,True
1476,1476,50.43721479138984,forehead_pixel_fb_error_median,0.0005906260339543,0.0005906260339543,True,0.0,True,True
1477,1477,50.47138634612654,forehead_pixel_fb_error_median,0.0006201863870956,0.0006201863870956,True,0.0,True,True
1478,1478,50.50555790086326,forehead_pixel_fb_error_median,0.0007552714669145,0.0007552714669145,True,0.0,True,True
1479,1479,50.539729455599975,forehead_pixel_fb_error_median,0.0006743520498275,0.0006743520498275,True,0.0,True,True
1480,1480,50.57390101033669,forehead_pixel_fb_error_median,0.0010696355602703,0.0010696355602703,True,0.0,True,True
1481,1481,50.6080725650734,forehead_pixel_fb_error_median,0.0019844126654788,0.0019844126654788,True,0.0,True,True
1482,1482,50.64224411981012,forehead_pixel_fb_error_median,0.001789454370737,0.001789454370737,True,0.0,True,True
1483,1483,50.67641567454683,forehead_pixel_fb_error_median,0.0019289230694994,0.0019289230694994,True,0.0,True,True
1484,1484,50.71058722928354,forehead_pixel_fb_error_median,0.0021050441428087,0.0021050441428087,True,0.0,True,True
1485,1485,50.744758784020256,forehead_pixel_fb_error_median,0.0013339274446479,0.0013339274446479,True,0.0,True,True
1486,1486,50.77893033875697,forehead_pixel_fb_error_median,0.001475611992646,0.001475611992646,True,0.0,True,True
1487,1487,50.81310189349369,forehead_pixel_fb_error_median,0.0011057020747102,0.0011057020747102,True,0.0,True,True
1488,1488,50.8472734482304,forehead_pixel_fb_error_median,0.0012179277255199,0.0012179277255199,True,0.0,True,True
1489,1489,50.88144500296711,forehead_pixel_fb_error_median,0.0009377617680002,0.0009377617680002,True,0.0,True,True
1490,1490,50.91561655770383,forehead_pixel_fb_error_median,0.0010467070387676,0.0010467070387676,True,0.0,True,True
1491,1491,50.949788112440544,forehead_pixel_fb_error_median,0.0009088166698347,0.0009088166698347,True,0.0,True,True
1492,1492,50.98395966717725,forehead_pixel_fb_error_median,0.0014471776084974,0.0014471776084974,True,0.0,True,True
1493,1493,51.01813122191397,forehead_pixel_fb_error_median,0.0006977821758482,0.0006977821758482,True,0.0,True,True
1494,1494,51.05230277665069,forehead_pixel_fb_error_median,0.0007383559131994,0.0007383559131994,True,0.0,True,True
1495,1495,51.0864743313874,forehead_pixel_fb_error_median,0.0006361331325024,0.0006361331325024,True,0.0,True,True
1496,1496,51.12064588612411,forehead_pixel_fb_error_median,0.0006639451021328,0.0006639451021328,True,0.0,True,True
1497,1497,51.154817440860825,forehead_pixel_fb_error_median,0.000707992905518,0.000707992905518,True,0.0,True,True
1498,1498,51.18898899559754,forehead_pixel_fb_error_median,0.0015972523251548,0.0015972523251548,True,0.0,True,True
1499,1499,51.223160550334256,forehead_pixel_fb_error_median,0.0008344263769686,0.0008344263769686,True,0.0,True,True
1500,1500,51.257332105070965,forehead_pixel_fb_error_median,0.0010223319404758,0.0010223319404758,True,0.0,True,True
1501,1501,51.29150365980768,forehead_pixel_fb_error_median,0.0010461272904649,0.0010461272904649,True,0.0,True,True
1502,1502,51.3256752145444,forehead_pixel_fb_error_median,0.0008376957557629,0.0008376957557629,True,0.0,True,True
1503,1503,51.35984676928111,forehead_pixel_fb_error_median,0.0006320828397292,0.0006320828397292,True,0.0,True,True
1504,1504,51.39401832401782,forehead_pixel_fb_error_median,0.0010297648841515,0.0010297648841515,True,0.0,True,True
1505,1505,51.42818987875454,forehead_pixel_fb_error_median,0.0009110086539294,0.0009110086539294,True,0.0,True,True
1506,1506,51.46236143349125,forehead_pixel_fb_error_median,0.0006788921309635,0.0006788921309635,True,0.0,True,True
1507,1507,51.49653298822796,forehead_pixel_fb_error_median,0.0010518901981413,0.0010518901981413,True,0.0,True,True
1508,1508,51.53070454296468,forehead_pixel_fb_error_median,0.0653064474463462,0.0653064474463462,True,0.0,True,True
1509,1509,51.564876097701394,forehead_pixel_fb_error_median,0.1259029880166053,0.1259029880166053,True,0.0,True,True
1510,1510,51.59904765243811,forehead_pixel_fb_error_median,0.0074708929751068,0.0074708929751068,True,0.0,True,True
1511,1511,51.63321920717482,forehead_pixel_fb_error_median,0.0299753295257687,0.0299753295257687,True,0.0,True,True
1512,1512,51.667390761911534,forehead_pixel_fb_error_median,0.0168433533981442,0.0168433533981442,True,0.0,True,True
1513,1513,51.70156231664825,forehead_pixel_fb_error_median,0.00582514423877,0.00582514423877,True,0.0,True,True
1514,1514,51.735733871384966,forehead_pixel_fb_error_median,0.002576331840828,0.002576331840828,True,0.0,True,True
1515,1515,51.76990542612168,forehead_pixel_fb_error_median,0.0015905468026176,0.0015905468026176,True,0.0,True,True
1516,1516,51.80407698085839,forehead_pixel_fb_error_median,0.0015258560306392,0.0015258560306392,True,0.0,True,True
1517,1517,51.83824853559511,forehead_pixel_fb_error_median,0.0015568450326099,0.0015568450326099,True,0.0,True,True
1518,1518,51.87242009033182,forehead_pixel_fb_error_median,0.0013702310388907,0.0013702310388907,True,0.0,True,True
1519,1519,51.90659164506853,forehead_pixel_fb_error_median,0.0009086045611184,0.0009086045611184,True,0.0,True,True
1520,1520,51.94076319980525,forehead_pixel_fb_error_median,0.0009368890314362,0.0009368890314362,True,0.0,True,True
1521,1521,51.97493475454196,forehead_pixel_fb_error_median,0.0007840965117793,0.0007840965117793,True,0.0,True,True
1522,1522,52.00910630927867,forehead_pixel_fb_error_median,0.000835916143842,0.000835916143842,True,0.0,True,True
1523,1523,52.04327786401539,forehead_pixel_fb_error_median,0.0007264862651936,0.0007264862651936,True,0.0,True,True
1524,1524,52.0774494187521,forehead_pixel_fb_error_median,0.0007480147760361,0.0007480147760361,True,0.0,True,True
1525,1525,52.11162097348882,forehead_pixel_fb_error_median,0.000752941617975,0.000752941617975,True,0.0,True,True
1526,1526,52.14579252822553,forehead_pixel_fb_error_median,0.0009751888865139,0.0009751888865139,True,0.0,True,True
1527,1527,52.17996408296224,forehead_pixel_fb_error_median,0.0008740886114537,0.0008740886114537,True,0.0,True,True
1528,1528,52.21413563769896,forehead_pixel_fb_error_median,0.0008764174999669,0.0008764174999669,True,0.0,True,True
1529,1529,52.24830719243568,forehead_pixel_fb_error_median,0.0009852058428805,0.0009852058428805,True,0.0,True,True
1530,1530,52.282478747172384,forehead_pixel_fb_error_median,0.0007205465517472,0.0007205465517472,True,0.0,True,True
1531,1531,52.3166503019091,forehead_pixel_fb_error_median,0.000818765751319,0.000818765751319,True,0.0,True,True
1532,1532,52.350821856645815,forehead_pixel_fb_error_median,0.0009616035968065,0.0009616035968065,True,0.0,True,True
1533,1533,52.38499341138253,forehead_pixel_fb_error_median,0.0036742768716067,0.0036742768716067,True,0.0,True,True
1534,1534,52.41916496611924,forehead_pixel_fb_error_median,0.0010043361689895,0.0010043361689895,True,0.0,True,True
1535,1535,52.45333652085596,forehead_pixel_fb_error_median,0.0006023049936629,0.0006023049936629,True,0.0,True,True
1536,1536,52.48750807559267,forehead_pixel_fb_error_median,0.0004736259579658,0.0004736259579658,True,0.0,True,True
1537,1537,52.52167963032939,forehead_pixel_fb_error_median,0.0008784624515101,0.0008784624515101,True,0.0,True,True
1538,1538,52.555851185066096,forehead_pixel_fb_error_median,0.0008855579653754,0.0008855579653754,True,0.0,True,True
1539,1539,52.59002273980281,forehead_pixel_fb_error_median,0.0018422401044517,0.0018422401044517,True,0.0,True,True
1540,1540,52.62419429453953,forehead_pixel_fb_error_median,0.0008762817888054,0.0008762817888054,True,0.0,True,True
1541,1541,52.65836584927624,forehead_pixel_fb_error_median,0.0008495161309838,0.0008495161309838,True,0.0,True,True
1542,1542,52.69253740401295,forehead_pixel_fb_error_median,0.0019596582278609,0.0019596582278609,True,0.0,True,True
1543,1543,52.72670895874967,forehead_pixel_fb_error_median,0.0018241230282001,0.0018241230282001,True,0.0,True,True
1544,1544,52.760880513486384,forehead_pixel_fb_error_median,0.0008309793192893,0.0008309793192893,True,0.0,True,True
1545,1545,52.79505206822309,forehead_pixel_fb_error_median,0.000574469944695,0.000574469944695,True,0.0,True,True
1546,1546,52.82922362295981,forehead_pixel_fb_error_median,0.0005725469382014,0.0005725469382014,True,0.0,True,True
0,0,0.0,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
1,1,0.0341715547367139,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
2,2,0.0683431094734279,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
3,3,0.1025146642101419,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
4,4,0.1366862189468559,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
5,5,0.1708577736835698,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
6,6,0.2050293284202838,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
7,7,0.2392008831569978,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
8,8,0.2733724378937118,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
9,9,0.3075439926304258,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
10,10,0.3417155473671397,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
11,11,0.3758871021038537,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
12,12,0.4100586568405677,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
13,13,0.4442302115772817,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
14,14,0.4784017663139956,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
15,15,0.5125733210507096,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
16,16,0.5467448757874237,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
17,17,0.5809164305241377,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
18,18,0.6150879852608516,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
19,19,0.6492595399975656,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
20,20,0.6834310947342795,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
21,21,0.7176026494709935,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
22,22,0.7517742042077075,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
23,23,0.7859457589444215,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
24,24,0.8201173136811355,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
25,25,0.8542888684178495,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
26,26,0.8884604231545634,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
27,27,0.9226319778912774,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
28,28,0.9568035326279912,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
29,29,0.9909750873647054,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
30,30,1.0251466421014193,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
31,31,1.059318196838133,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
32,32,1.0934897515748474,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
33,33,1.1276613063115613,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
34,34,1.161832861048275,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
35,35,1.1960044157849892,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
36,36,1.2301759705217032,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
37,37,1.264347525258417,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
38,38,1.2985190799951312,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
39,39,1.3326906347318452,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
40,40,1.366862189468559,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
41,41,1.4010337442052732,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
42,42,1.435205298941987,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
43,43,1.469376853678701,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
44,44,1.503548408415415,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
45,45,1.537719963152129,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
46,46,1.571891517888843,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
47,47,1.606063072625557,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
48,48,1.640234627362271,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
49,49,1.6744061820989848,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
50,50,1.708577736835699,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
51,51,1.7427492915724128,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
52,52,1.7769208463091268,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
53,53,1.811092401045841,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
54,54,1.8452639557825548,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
55,55,1.8794355105192688,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
56,56,1.913607065255983,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
57,57,1.9477786199926967,left_cheek_pixel_fb_rejected,0.0,0.0,True,,True,False
