frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1
292,9.978093983120482,mesh,True,188.0,142.33333333333334,140.0,-0.0001272122065226237,6.631811459859213e-05,0.47369613587856296,0.43047803461551665,0.6470292067527771,0.6834316086769103
293,10.012265537857196,mesh,True,188.0,142.5,140.0,-0.00011823177337646484,0.00016082525253295897,0.4737802815437317,0.4305040854215622,0.6471248209476471,0.6837667870521545
294,10.04643709259391,mesh,True,188.33333333333334,142.33333333333334,140.0,-7.332960764567057e-05,0.00022693077723185223,0.4734721028804779,0.43066352128982544,0.6468328964710236,0.6840551447868346
295,10.080608647330623,mesh,True,188.66666666666666,142.66666666666666,140.0,-5.974769592285156e-05,0.00017455021540323893,0.4736693876981735,0.4309973233938217,0.646762033700943,0.6838931310176849
296,10.114780202067337,mesh,True,188.66666666666666,142.66666666666666,140.0,-7.268587748209636e-05,7.383227348327637e-05,0.47359935522079466,0.43088382184505464,0.646779887676239,0.6840312695503236
297,10.14895175680405,mesh,True,188.33333333333334,143.0,140.0,-4.3622652689615886e-05,5.952318509419759e-05,0.4733791190385818,0.43105786383152006,0.6466779279708862,0.6842246437072753
298,10.183123311540765,mesh,True,188.66666666666666,142.83333333333334,140.0,-0.00011869271596272786,2.7137994766235352e-05,0.47326332867145543,0.4311103320121765,0.6465633404254914,0.6841109359264373
299,10.217294866277479,mesh,True,188.66666666666666,142.66666666666666,140.0,-7.377465565999349e-05,5.5847565333048504e-05,0.47328403949737546,0.43115818202495576,0.6464459061622619,0.6841804337501525
300,10.251466421014193,mesh,True,189.0,143.0,140.33333333333334,-7.710456848144531e-05,9.043018023173015e-05,0.4733307576179504,0.4311361008882522,0.6466707241535187,0.6841903829574585
301,10.285637975750907,mesh,True,189.0,143.0,140.0,-8.889039357503255e-05,0.00010028282801310222,0.4731376892328262,0.4312040287256241,0.6462164974212646,0.6843736541271209
302,10.319809530487621,mesh,True,189.0,143.33333333333334,140.33333333333334,-1.4511744181315104e-05,5.57561715443929e-05,0.47331618666648867,0.4310659313201904,0.6464798080921172,0.6845346581935882
303,10.353981085224335,mesh,True,189.0,143.33333333333334,140.33333333333334,1.7404556274414062e-06,1.585284868876139e-05,0.47335030913352966,0.4314310663938522,0.6464028322696685,0.6844341945648192
304,10.38815263996105,mesh,True,189.0,143.33333333333334,140.33333333333334,3.4244855244954425e-05,2.1978219350179037e-05,0.47294829368591307,0.43121731758117676,0.6465831065177917,0.6844468879699707
305,10.422324194697763,mesh,True,188.66666666666666,143.33333333333334,140.5,8.138020833333333e-06,2.1831194559733072e-05,0.47317247748374935,0.431110081076622,0.6465933489799499,0.6847312557697296
306,10.456495749434477,mesh,True,189.0,143.66666666666666,140.66666666666666,-5.470116933186849e-05,4.1703383127848305e-05,0.4730124181509018,0.4312036192417145,0.6462895953655242,0.6845127046108246
307,10.490667304171192,mesh,True,189.0,143.66666666666666,140.33333333333334,-4.651546478271484e-05,3.7735700607299806e-05,0.47304751813411716,0.4310372513532638,0.6464564251899719,0.684505774974823
308,10.524838858907906,mesh,True,189.0,143.5,140.33333333333334,-1.5950202941894533e-05,5.5183966954549156e-05,0.47312276661396024,0.4314880234003067,0.6462504804134369,0.6845289504528046
309,10.55901041364462,mesh,True,189.16666666666666,143.16666666666666,140.66666666666666,-3.157456715901693e-05,5.1021575927734375e-05,0.4729410773515701,0.43140437185764313,0.6463807928562164,0.6844556856155395
310,10.593181968381334,mesh,True,189.0,143.33333333333334,140.33333333333334,-1.9399325052897134e-05,5.816419919331869e-05,0.4730659288167954,0.43137651979923247,0.6463376593589782,0.6843290436267853
311,10.627353523118048,mesh,True,189.0,143.0,140.33333333333334,-4.7604242960611975e-06,8.014440536499023e-05,0.47301449596881867,0.4316121393442154,0.6460743522644042,0.6844561171531677
312,10.661525077854762,mesh,True,189.33333333333334,143.0,140.0,-6.10192616780599e-05,1.4579296112060547e-05,0.4730685740709305,0.43170391738414765,0.6463216531276703,0.6844184446334839
313,10.695696632591476,mesh,True,189.16666666666666,143.0,140.33333333333334,-9.644826253255209e-05,-1.9997358322143555e-05,0.47236870288848876,0.43150757133960727,0.646156063079834,0.6843185806274413
314,10.729868187328188,mesh,True,189.66666666666666,143.66666666666666,141.0,-0.0001764376958211263,-3.872315088907878e-06,0.4729635620117188,0.43177246630191807,0.6459526181221008,0.684121800661087
315,10.764039742064902,mesh,True,189.0,143.33333333333334,140.0,-0.00018723011016845702,4.145701726277669e-05,0.4723951864242554,0.4316241496801376,0.6457550609111785,0.6842003905773163
316,10.798211296801616,mesh,True,189.33333333333334,143.66666666666666,140.33333333333334,-9.40243403116862e-05,0.00013414621353149414,0.4724907547235489,0.43182088077068326,0.6458479952812195,0.6841908204555511
317,10.83238285153833,mesh,True,188.33333333333334,142.5,140.0,-7.121562957763672e-05,0.00033190449078877767,0.4723259210586548,0.43232515156269075,0.6455586850643158,0.6842849457263946
318,10.866554406275045,mesh,True,188.33333333333334,142.83333333333334,140.0,3.181298573811849e-05,4.174510637919108e-05,0.47246342420578,0.4324859356880188,0.6457498800754548,0.6843135809898376
319,10.900725961011759,mesh,True,188.66666666666666,142.66666666666666,140.0,-1.5886624654134116e-05,-9.125471115112304e-06,0.4722823876142502,0.4322552978992462,0.6457683670520782,0.6843983304500579
320,10.934897515748473,mesh,True,188.33333333333334,143.0,139.66666666666666,-7.933775583902994e-05,-2.8280417124430337e-05,0.47223546564579005,0.4324537181854248,0.6455905389785767,0.684389716386795
321,10.969069070485187,mesh,True,188.33333333333334,143.33333333333334,140.0,-0.00010402997334798177,1.879135767618815e-05,0.47219320237636564,0.4323224419355392,0.6455665421485901,0.6844219553470611
322,11.0032406252219,mesh,True,188.33333333333334,143.16666666666666,139.5,-9.713172912597656e-05,3.0152002970377605e-05,0.4720434772968292,0.43246546387672424,0.6452970838546752,0.6844685947895051
323,11.037412179958615,mesh,True,188.66666666666666,143.0,139.66666666666666,4.093647003173828e-05,-1.922150452931722e-05,0.47217317938804626,0.43238772511482243,0.6455290937423706,0.684296327829361
324,11.071583734695329,mesh,True,188.33333333333334,142.16666666666666,139.5,0.00022249221801757814,-4.4681628545125325e-05,0.47220787048339846,0.43240681052207947,0.6458039557933807,0.683935101032257
325,11.105755289432043,mesh,True,188.16666666666666,142.66666666666666,139.66666666666666,0.00016720294952392577,1.290440559387207e-05,0.47225226402282716,0.43248784720897676,0.6458138132095337,0.6843024158477783
326,11.139926844168757,mesh,True,188.5,143.0,139.66666666666666,0.00013953049977620443,5.875428517659505e-05,0.4724844765663147,0.43246303439140316,0.6461551880836487,0.6844991111755371
327,11.174098398905471,mesh,True,188.33333333333334,142.66666666666666,139.66666666666666,0.00011819203694661459,6.496310234069825e-05,0.4725756800174713,0.4324288320541382,0.6461310482025147,0.6846496391296386
328,11.208269953642185,mesh,True,188.83333333333334,143.0,140.16666666666666,9.902318318684895e-05,7.041295369466146e-06,0.47250863075256344,0.43261949479579925,0.6463635325431824,0.6847130846977233
329,11.2424415083789,mesh,True,188.66666666666666,143.0,139.66666666666666,0.0001051028569539388,-6.076693534851074e-05,0.47263591587543485,0.43255970656871795,0.6461737966537475,0.6847680699825286
330,11.276613063115613,mesh,True,188.66666666666666,143.33333333333334,140.0,5.733966827392578e-05,-4.986127217610677e-05,0.4727773064374924,0.4324300491809845,0.6465787601470947,0.6850804018974304
331,11.310784617852327,mesh,True,188.66666666666666,143.33333333333334,139.66666666666666,0.00010593732198079427,1.2675921122233072e-05,0.4725443041324615,0.4321939963102341,0.6464687001705169,0.6849157965183258
332,11.344956172589042,mesh,True,188.66666666666666,143.33333333333334,139.66666666666666,0.0001662890116373698,4.031856854756673e-05,0.4730635225772858,0.43255250036716464,0.6464985752105712,0.68486168384552
333,11.379127727325754,mesh,True,188.66666666666666,143.0,139.5,0.00015326340993245444,3.119309743245443e-07,0.4730256450176239,0.4323058372735977,0.6468527996540069,0.6849787819385528
334,11.413299282062468,mesh,True,188.33333333333334,143.33333333333334,139.83333333333334,0.00019518534342447916,2.8145313262939452e-05,0.4733323115110397,0.43252630293369293,0.6467834877967834,0.6850095164775848
335,11.447470836799182,mesh,True,188.0,143.0,139.66666666666666,0.00014130274454752603,8.491277694702148e-05,0.4734389472007751,0.43255851566791537,0.6467331671714782,0.6852015006542206
336,11.481642391535896,mesh,True,188.33333333333334,143.33333333333334,140.0,0.0001146554946899414,0.00011131763458251953,0.4736418157815933,0.4326372516155243,0.6469382345676422,0.6852539300918579
337,11.51581394627261,mesh,True,188.33333333333334,143.33333333333334,140.83333333333334,0.00011820395787556967,8.637507756551107e-05,0.4734316557645798,0.43253569364547734,0.6473096561431885,0.6853550577163696
338,11.549985501009324,mesh,True,188.66666666666666,143.33333333333334,140.16666666666666,2.0130475362141928e-05,1.186529795328776e-05,0.47361947894096373,0.43281875610351567,0.6470860373973847,0.6856477427482605
339,11.584157055746038,mesh,True,188.33333333333334,143.33333333333334,141.0,-2.47955322265625e-06,6.795724232991537e-05,0.4736296254396438,0.43262508392333987,0.6471357488632201,0.6853786873817443
340,11.618328610482752,mesh,True,188.83333333333334,143.33333333333334,140.33333333333334,9.989738464355468e-06,9.777148564656575e-05,0.47355847954750063,0.4328848093748093,0.6474356937408448,0.6858820915222168
341,11.652500165219466,mesh,True,188.0,143.5,140.5,2.9850006103515626e-05,7.10447629292806e-05,0.47345506727695463,0.43285641014575954,0.6473178136348724,0.6857515895366668
342,11.68667171995618,mesh,True,188.66666666666666,143.0,140.66666666666666,-4.5744578043619793e-05,3.899335861206055e-05,0.4735947567224502,0.43301928758621216,0.6470175552368164,0.6859538233280182
343,11.720843274692895,mesh,True,188.16666666666666,143.0,140.0,-0.00015614827473958332,-1.4710426330566407e-05,0.4734315645694733,0.4329332995414734,0.6470162844657897,0.6859002566337585
344,11.755014829429609,mesh,True,188.0,143.0,140.33333333333334,-0.00019266605377197266,-0.00014858643213907878,0.4730155110359192,0.43281592965126037,0.6468037402629851,0.6857963514328003
345,11.789186384166323,mesh,True,188.0,143.0,140.0,-0.00017765363057454427,-0.00031603177388509114,0.4732112973928452,0.4325938779115677,0.6469170391559601,0.6852317881584167
346,11.823357938903037,mesh,True,188.0,142.66666666666666,139.33333333333334,-0.0002489407857259115,-0.00034943620363871256,0.47279932439327244,0.4321538937091827,0.6468126094341278,0.6852206993103027
347,11.85752949363975,mesh,True,189.0,143.33333333333334,140.0,-0.00026258627573649086,-0.00025748411814371746,0.4724566107988357,0.4315700221061707,0.6464150393009185,0.684987426996231
348,11.891701048376465,mesh,True,189.16666666666666,144.0,140.5,-0.00023952722549438476,-0.0001685639222462972,0.47264768242835997,0.4316066318750381,0.6463017022609711,0.6847530519962312
349,11.925872603113179,mesh,True,189.33333333333334,143.66666666666666,140.0,-0.0001724402109781901,-9.33984915415446e-05,0.4722414195537567,0.43132521152496334,0.6459860432147979,0.684622198343277
350,11.960044157849893,mesh,True,189.66666666666666,144.0,140.33333333333334,-7.95284907023112e-05,-9.185075759887695e-05,0.4727706706523895,0.4313985687494278,0.6459199726581574,0.684777625799179
351,11.994215712586607,mesh,True,188.66666666666666,143.0,140.0,-3.607273101806641e-05,-6.665388743082682e-05,0.47219613909721375,0.4309934335947037,0.6459276235103607,0.6843921184539795
352,12.02838726732332,mesh,True,189.66666666666666,144.33333333333334,141.0,-3.9132436116536457e-05,8.054574330647786e-06,0.47277085244655603,0.4314629369974136,0.6459236359596252,0.6843659746646881
353,12.062558822060033,mesh,True,188.83333333333334,143.66666666666666,140.0,-0.00014657179514567057,9.62903102238973e-05,0.47192560672760014,0.43142803430557247,0.64541677236557,0.6847279334068298
354,12.096730376796748,mesh,True,189.0,144.0,140.83333333333334,-8.349418640136718e-05,1.1742115020751953e-06,0.4724116313457489,0.4313386517763138,0.6461383545398711,0.6848184216022491
355,12.130901931533462,mesh,True,188.83333333333334,144.0,140.5,-9.2315673828125e-05,-5.646546681722005e-06,0.4716207677125931,0.43116333067417145,0.6456480622291565,0.6847569119930267
356,12.165073486270176,mesh,True,189.33333333333334,144.0,140.66666666666666,-8.357365926106771e-05,-4.91867462793986e-05,0.47229838252067563,0.431263245344162,0.6457924103736877,0.6845282936096191
357,12.19924504100689,mesh,True,188.66666666666666,144.0,140.0,-3.321170806884766e-05,-5.78463077545166e-05,0.4715322709083557,0.4311875468492508,0.6453775942325592,0.6847732269763946
358,12.233416595743604,mesh,True,189.0,143.66666666666666,140.16666666666666,-0.00012662410736083985,2.2886196772257485e-05,0.4722292357683182,0.4314178025722504,0.64549232006073,0.6845066082477569
359,12.267588150480318,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,-1.373291015625e-05,-0.00010993282000223795,0.47184212744236,0.43121129393577573,0.6454680359363556,0.6845688331127167
360,12.301759705217032,mesh,True,188.33333333333334,143.16666666666666,140.33333333333334,5.799929300944011e-05,-0.00021086931228637696,0.47204625129699707,0.43087589979171753,0.645553320646286,0.6844969058036804
361,12.335931259953746,mesh,True,188.66666666666666,143.33333333333334,140.33333333333334,-3.746350606282552e-05,-0.0002200305461883545,0.47187589704990385,0.43060957729816435,0.6454434025287628,0.6842725503444671
362,12.37010281469046,mesh,True,188.5,143.33333333333334,140.5,-5.7975451151529946e-05,2.0490090052286783e-05,0.471609468460083,0.43038385272026064,0.6454649221897125,0.6843579006195067
363,12.404274369427174,mesh,True,188.83333333333334,143.5,140.66666666666666,-6.597042083740234e-05,5.7862202326456705e-05,0.47181941032409663,0.43068973600864413,0.645362125635147,0.6842585158348082
364,12.438445924163888,mesh,True,188.66666666666666,143.33333333333334,140.16666666666666,-5.555152893066406e-05,7.481177647908529e-05,0.4717822867631912,0.43079594373703,0.6455041849613189,0.6844838404655457
365,12.472617478900602,mesh,True,188.66666666666666,143.66666666666666,140.66666666666666,3.908475240071615e-05,9.544094403584798e-05,0.4716897743940353,0.43080474793910983,0.6452524220943451,0.6845657861232758
366,12.506789033637316,mesh,True,189.0,143.66666666666666,139.66666666666666,0.00017714500427246094,0.0007453600565592448,0.4718945962190628,0.4319168019294739,0.6450211691856385,0.6845294368267059
367,12.54096058837403,mesh,True,187.33333333333334,143.0,140.0,-1.373291015625e-05,0.00034334460894266765,0.4710147029161453,0.43281661391258236,0.6444358360767365,0.6842461836338043
368,12.575132143110745,mesh,True,189.83333333333334,144.16666666666666,140.66666666666666,-2.8292338053385418e-05,-7.766485214233398e-05,0.47148721575736996,0.43221346139907835,0.6442660784721375,0.6836840558052063
369,12.609303697847459,mesh,True,187.66666666666666,143.0,140.0,-7.076263427734375e-05,-4.366636276245117e-05,0.47110615432262415,0.4325325959920883,0.6442029190063476,0.6835075974464416
370,12.643475252584173,mesh,True,188.5,143.83333333333334,140.66666666666666,-4.71035639444987e-05,-6.97473684946696e-05,0.4712661248445511,0.4323365098237992,0.6440330302715301,0.6831136798858642
371,12.677646807320885,mesh,True,188.33333333333334,143.33333333333334,140.16666666666666,-3.971656163533529e-05,-9.5901886622111e-05,0.47090784192085267,0.4322386491298676,0.6441574311256408,0.6830384063720703
372,12.711818362057599,mesh,True,188.33333333333334,143.66666666666666,140.66666666666666,-5.418459574381511e-05,-6.535649299621582e-05,0.47102261483669283,0.43238713562488557,0.6439302659034729,0.6831378805637359
373,12.745989916794313,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,-6.0828526814778644e-05,-8.676449457804362e-05,0.4709135609865188,0.4320861893892288,0.6443505656719208,0.6830026721954346
374,12.780161471531027,mesh,True,188.83333333333334,143.0,140.33333333333334,-3.3807754516601565e-05,-0.0010348916053771972,0.4716788268089294,0.43081778168678286,0.6445501208305359,0.6827629041671752
375,12.814333026267741,mesh,True,188.66666666666666,143.0,140.33333333333334,-1.4011065165201823e-05,-9.478926658630371e-05,0.4718297237157822,0.43049538910388946,0.6453317332267761,0.6828497982025147
376,12.848504581004455,mesh,True,189.0,143.66666666666666,140.33333333333334,-8.31286112467448e-05,-9.323358535766602e-05,0.4711654007434845,0.4303017312288284,0.6449979317188264,0.6831080031394958
377,12.88267613574117,mesh,True,188.66666666666666,143.0,140.33333333333334,-2.2252400716145832e-05,-0.00014447768529256185,0.4718144959211349,0.43030674576759337,0.6452154040336608,0.6829780745506286
378,12.916847690477884,mesh,True,188.16666666666666,143.33333333333334,140.0,-4.590352376302083e-05,-3.8611888885498044e-05,0.4714070212841034,0.4301200407743454,0.6451466631889343,0.6827574467658997
379,12.951019245214598,mesh,True,188.83333333333334,143.33333333333334,140.0,-3.1868616739908855e-06,7.556676864624023e-05,0.4717369025945663,0.4304934710264206,0.6449636518955231,0.6830032289028167
380,12.985190799951312,mesh,True,189.0,143.0,140.33333333333334,-1.3454755147298176e-05,0.0001389463742574056,0.471296815276146,0.43042021155357363,0.6449778926372528,0.6830433905124664
381,13.019362354688026,mesh,True,188.66666666666666,143.0,140.66666666666666,-5.817810694376628e-05,8.490681648254395e-05,0.4713054925203323,0.43076392471790315,0.6448465526103974,0.683078819513321
382,13.05353390942474,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,-3.074010213216146e-05,9.86933708190918e-05,0.47141782522201536,0.4306742554903031,0.6447503197193145,0.6830574226379393
383,13.087705464161454,mesh,True,189.0,143.66666666666666,140.66666666666666,3.120899200439453e-05,0.00017459988594055177,0.47142368197441104,0.4309267181158066,0.6447006142139434,0.6833090424537659
384,13.121877018898168,mesh,True,189.66666666666666,143.66666666666666,140.66666666666666,0.0001245737075805664,0.00022890170415242514,0.47131939888000485,0.4310631650686264,0.6448695611953735,0.6833376789093017
385,13.156048573634882,mesh,True,189.33333333333334,144.0,141.0,0.0002562443415323893,0.00026546518007914224,0.4718895411491394,0.431270090341568,0.6452519166469574,0.6836613237857818
386,13.190220128371596,mesh,True,189.33333333333334,144.0,140.66666666666666,0.00025524298350016275,0.00018602808316548665,0.4717028415203094,0.43143355309963227,0.6450853729248046,0.683961843252182
387,13.22439168310831,mesh,True,189.33333333333334,143.33333333333334,140.66666666666666,0.00023807684580485027,0.00011801024278004965,0.4722784292697907,0.4316943383216858,0.6452996349334716,0.6835880374908447
388,13.258563237845024,mesh,True,189.33333333333334,143.33333333333334,141.0,0.00015094677607218425,7.448593775431316e-05,0.4721499276161194,0.4318921631574631,0.6451558351516724,0.6837138676643372
389,13.292734792581738,mesh,True,189.33333333333334,143.66666666666666,140.83333333333334,0.0001679817835489909,5.658268928527832e-05,0.4726253801584244,0.4318854504823684,0.6457482016086578,0.6838599550724029
390,13.32690634731845,mesh,True,189.33333333333334,143.5,141.0,0.0002380212148030599,5.112489064534505e-05,0.472455717921257,0.43189835667610166,0.6459673237800598,0.6839356315135955
391,13.361077902055165,mesh,True,189.33333333333334,143.33333333333334,140.66666666666666,0.00026695728302001954,6.963213284810384e-05,0.47264878034591673,0.4319614917039871,0.6462943148612976,0.6841229188442229
392,13.395249456791879,mesh,True,189.33333333333334,143.0,140.33333333333334,0.0002780874570210775,3.0277172724405923e-05,0.4729765164852142,0.4319908034801483,0.6463363432884216,0.6842365539073945
393,13.429421011528593,mesh,True,188.66666666666666,143.33333333333334,140.66666666666666,0.00017601648966471354,-4.206299781799317e-05,0.473105097413063,0.43200169026851654,0.6466035389900207,0.6842499756813049
394,13.463592566265307,mesh,True,189.0,143.5,140.66666666666666,0.0001783132553100586,-1.612106959025065e-05,0.47309002339839934,0.4319315356016159,0.6464638423919677,0.6840454232692718
395,13.497764121002021,mesh,True,189.33333333333334,143.33333333333334,140.66666666666666,0.0001933892567952474,-4.39306100209554e-05,0.47352635741233823,0.43198446691036224,0.6466886568069458,0.683778656721115
396,13.531935675738735,mesh,True,189.5,143.33333333333334,140.66666666666666,0.00021942456563313803,-1.6295909881591796e-05,0.473693015575409,0.4318843799829483,0.6471473801136016,0.6837609636783599
397,13.566107230475449,mesh,True,189.16666666666666,143.0,141.0,0.0002187808354695638,6.50187333424886e-05,0.4736901116371155,0.4318928635120392,0.64679527759552,0.6839121913909912
398,13.600278785212163,mesh,True,189.0,143.33333333333334,140.0,0.00015365282694498699,9.77476437886556e-05,0.4736999201774597,0.432094948887825,0.647081698179245,0.6840670263767242
399,13.634450339948877,mesh,True,188.33333333333334,142.66666666666666,139.66666666666666,0.00019365151723225912,0.00012939671675364176,0.4741199803352356,0.43246730327606203,0.6473744583129883,0.684109034538269
400,13.668621894685591,mesh,True,188.33333333333334,143.0,140.0,6.992022196451823e-05,9.45587952931722e-05,0.47393806755542756,0.4323062056303024,0.647437949180603,0.684495552778244
401,13.702793449422305,mesh,True,188.33333333333334,143.33333333333334,139.66666666666666,-6.477038065592448e-06,-4.1993459065755207e-05,0.4739131212234497,0.432216157913208,0.6477261316776276,0.6846264898777008
402,13.73696500415902,mesh,True,189.66666666666666,143.66666666666666,141.0,-2.3897488911946615e-05,-0.0002626617749532064,0.47383693933486937,0.4318171781301498,0.6475966084003448,0.6848699367046357
403,13.771136558895734,mesh,True,189.66666666666666,144.0,140.33333333333334,2.5272369384765625e-05,-8.455912272135417e-06,0.4742130017280578,0.4318079352378845,0.6473663318157196,0.6851231050491332
404,13.805308113632448,mesh,True,189.83333333333334,144.0,140.66666666666666,4.985332489013672e-05,7.503430048624674e-05,0.47434881925582884,0.43187636554241177,0.6477445220947265,0.6853212332725526
405,13.839479668369162,mesh,True,189.33333333333334,143.0,140.5,2.0821889241536457e-05,3.0132134755452476e-05,0.47375586688518523,0.43167089581489565,0.6476176190376282,0.6853912210464478
406,13.873651223105876,mesh,True,190.0,143.66666666666666,141.0,-3.097057342529297e-05,2.5969743728637695e-05,0.4742469084262848,0.4316554027795792,0.6476246845722199,0.6853577506542206
407,13.90782277784259,mesh,True,189.33333333333334,143.33333333333334,140.33333333333334,-9.311040242513021e-05,-2.1819273630777995e-05,0.47376226365566254,0.4317047160863876,0.6476334464550019,0.685519996881485
408,13.941994332579302,mesh,True,189.5,143.33333333333334,140.66666666666666,-3.523826599121094e-05,-4.124641418457031e-05,0.4742823600769043,0.43153508186340334,0.6477142262458802,0.685333799123764
409,13.976165887316016,mesh,True,188.66666666666666,143.0,140.0,-3.438790639241536e-05,0.00023589730262756347,0.47375998497009275,0.4319159597158432,0.6468846249580383,0.6851512587070465
410,14.01033744205273,mesh,True,187.33333333333334,142.66666666666666,139.5,-8.680820465087891e-05,0.00047390262285868325,0.47345127999782566,0.43275402367115023,0.646916675567627,0.6848338782787323
411,14.044508996789444,mesh,True,189.0,143.0,140.0,-0.00010627905527750651,-0.000421677033106486,0.47324683606624607,0.43205106616020206,0.6482255852222443,0.6845304954051971
412,14.078680551526158,mesh,True,188.83333333333334,143.0,140.0,-8.327166239420573e-05,-0.00043232440948486327,0.47301199793815607,0.43185723006725313,0.6472898375988007,0.6841579687595367
413,14.112852106262872,mesh,True,187.66666666666666,142.33333333333334,139.33333333333334,-1.2485186258951823e-05,-0.00021755099296569825,0.4734109944105148,0.4322807139158249,0.6470704877376556,0.684217814207077
414,14.147023660999587,mesh,True,189.0,143.0,140.0,2.1235148111979166e-05,-0.00013209184010823567,0.4735117965936661,0.4319905513525009,0.6478075826168059,0.6841625356674194
415,14.1811952157363,mesh,True,189.0,143.0,140.0,-3.6549568176269534e-05,-0.00014258225758870442,0.4736043155193329,0.4320502132177353,0.6475831663608551,0.6841229879856109
416,14.215366770473015,mesh,True,189.33333333333334,143.0,140.33333333333334,-5.759398142496745e-05,-0.0001532137393951416,0.4735378062725067,0.4317009788751602,0.6475694358348847,0.683825546503067
417,14.249538325209729,mesh,True,189.33333333333334,143.0,140.33333333333334,-5.9660275777180986e-05,-0.00010432203610738119,0.47355082809925075,0.4315815567970276,0.6473973393440247,0.6837924659252167
418,14.283709879946443,mesh,True,189.33333333333334,143.0,140.66666666666666,-9.544690450032552e-05,-4.225770632425944e-05,0.47358129858970643,0.4314632987976074,0.6475723314285278,0.6837626123428344
419,14.317881434683157,mesh,True,189.33333333333334,143.0,140.33333333333334,-0.00011413892110188802,-3.45309575398763e-06,0.4733396351337433,0.43144569456577303,0.6471702456474304,0.6837776458263397
420,14.352052989419871,mesh,True,189.33333333333334,143.33333333333334,140.66666666666666,-0.00016282796859741212,1.8181403477986655e-05,0.4735878193378449,0.4317432314157486,0.6470503318309784,0.6835695552825928
421,14.386224544156585,mesh,True,189.33333333333334,143.33333333333334,141.0,-0.00015633106231689454,2.4692217508951822e-05,0.47330037415027615,0.4316043514013291,0.646715942621231,0.6837752532958984
422,14.420396098893299,mesh,True,189.16666666666666,143.33333333333334,141.0,-0.00012460947036743164,-8.05954138437907e-05,0.47317015767097476,0.43158521711826325,0.646704421043396,0.6837435472011566
423,14.454567653630013,mesh,True,189.33333333333334,143.33333333333334,140.33333333333334,-9.392102559407552e-05,5.973180135091146e-05,0.47291011035442354,0.43166460275650026,0.6468752336502075,0.6837108278274536
424,14.488739208366727,mesh,True,189.33333333333334,143.33333333333334,140.33333333333334,-0.00015641848246256512,4.16258970896403e-05,0.4727648359537125,0.4317315798997879,0.646596473455429,0.6838797712326049
425,14.522910763103441,mesh,True,189.33333333333334,143.0,140.33333333333334,-0.00017235279083251953,5.8267513910929365e-05,0.4728831881284714,0.43171928226947787,0.6467178201675414,0.6839601516723632
426,14.557082317840155,mesh,True,189.0,143.0,140.66666666666666,-0.00010520617167154948,2.052585283915202e-05,0.4725778609514236,0.43176549196243286,0.6462012791633606,0.6841461670398712
427,14.591253872576868,mesh,True,189.0,143.0,140.0,3.3060709635416664e-05,-2.851088841756185e-06,0.4730399119853973,0.43182117879390713,0.6466868007183074,0.6841854453086853
428,14.625425427313582,mesh,True,189.33333333333334,143.0,140.33333333333334,0.00010935465494791667,-3.782510757446289e-05,0.472542153596878,0.43153349637985233,0.6465943467617035,0.6842443120479583
429,14.659596982050296,mesh,True,189.0,143.0,140.33333333333334,1.8548965454101562e-05,-6.125171979268393e-05,0.4730627471208573,0.4316496133804321,0.6466498684883117,0.6840421259403229
430,14.69376853678701,mesh,True,188.66666666666666,143.33333333333334,140.66666666666666,6.1353047688802086e-06,-2.5152166684468588e-05,0.4727165627479553,0.4314526104927063,0.6465583038330078,0.6839607989788056
431,14.727940091523724,mesh,True,189.0,143.0,140.16666666666666,6.920496622721354e-05,9.693702061971028e-06,0.4732414132356643,0.4318297117948532,0.6464818263053893,0.6840956234931945
432,14.762111646260438,mesh,True,189.0,143.0,140.0,0.00015324751536051432,2.7316808700561524e-05,0.4729012262821198,0.4315804487466812,0.6465821969509125,0.684131132364273
433,14.796283200997152,mesh,True,189.0,143.0,139.66666666666666,0.00017956892649332681,6.880561510721842e-05,0.4733779257535934,0.4317876970767975,0.6467602276802062,0.6842628467082977
434,14.830454755733866,mesh,True,189.0,143.0,140.0,8.94625981648763e-05,4.828572273254395e-05,0.4733263248205185,0.4318456083536148,0.6467394161224365,0.684522726535797
435,14.86462631047058,mesh,True,189.0,143.0,140.33333333333334,1.941521962483724e-05,-1.856088638305664e-05,0.47357163012027736,0.4318111729621887,0.6469719779491425,0.6846392548084259
436,14.898797865207294,mesh,True,188.66666666666666,143.33333333333334,140.33333333333334,-2.8204917907714843e-05,-3.69111696879069e-05,0.4733459776639938,0.43159971237182615,0.6471355962753296,0.684799873828888
437,14.932969419944008,mesh,True,189.0,143.33333333333334,140.0,-6.556510925292969e-06,-0.00020818710327148439,0.4734406977891922,0.43120832085609434,0.6469296824932098,0.6850114369392395
438,14.967140974680722,mesh,True,189.0,143.66666666666666,140.33333333333334,-1.9629796346028645e-05,-5.7695309321085614e-05,0.47346031665802,0.4310830730199814,0.6468338418006897,0.6850682246685028
439,15.001312529417437,mesh,True,189.0,143.33333333333334,140.0,1.641114552815755e-05,0.00012186964352925619,0.47356940686702725,0.4312695586681366,0.6468666231632232,0.6851144802570343
