window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,proposal_accepted,waveform_weight
20,24.825634516222706,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9882465024421853,1,109.0,1.0,0.4582728770507117,1.0,0.6769585489900484,0.9644367119096093,0.7588908220225976,True,True,0.3471956896979207
20,24.825634516222706,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8860793707965607,1,109.0,1.0,0.5080065639927481,1.0,0.7127457919852969,0.9644367119096093,0.7588908220225976,True,True,0.36555010228737606
21,25.81660960358741,forehead_pos,forehead,pos,usable,1.0,1.0,1.0276208524426185,1,104.0,1.0,0.494550352198064,1.0,0.7032427405939318,0.7648467250327341,0.8087883187418164,True,True,0.37044245318871044
21,25.81660960358741,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9457623639395824,1,105.0,1.0,0.3991502427037656,1.0,0.6317833827379172,0.8632539261190371,0.7841865184702408,True,True,0.33280028740522133
21,25.81660960358741,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0092868437304325,1,106.0,1.0,0.6064051225514842,1.0,0.7787201824477674,0.9430460930022758,0.764238476749431,True,True,0.39392975500798966
21,25.81660960358741,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9895188889428449,1,106.0,1.0,0.6355532068286811,1.0,0.7972159097940037,0.9430460930022758,0.764238476749431,True,True,0.40328615478601404
21,25.81660960358741,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0542310386826994,1,105.0,1.0,0.4621569597534413,1.0,0.6798212704479327,0.8632539261190371,0.7841865184702408,True,True,0.34849151457142674
21,25.81660960358741,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.9611311382658111,1,105.0,1.0,0.5112732047034282,1.0,0.7150337087882138,0.8632539261190371,0.7841865184702408,True,True,0.36654219421678713
22,26.807584690952115,forehead_pos,forehead,pos,usable,1.0,1.0,1.0712718696330317,1,102.0,1.0,0.6025626675575192,1.0,0.7762491014858047,0.899582087551929,0.7751044781120178,True,True,0.4126537003200084
22,26.807584690952115,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9482397974456822,1,103.0,1.0,0.46780784051415353,1.0,0.6839647947914816,0.9508167612402899,0.7622958096899275,True,True,0.3635954011657963
22,26.807584690952115,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9973541992892705,1,104.0,1.0,0.7084125781414178,1.0,0.8416724886447328,0.9847884346508368,0.7538028913372908,True,True,0.42333304020332135
22,26.807584690952115,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9791184829006608,1,104.0,1.0,0.6917984292068863,1.0,0.8317442090011125,0.9847884346508368,0.7538028913372908,True,True,0.4183394484414115
22,26.807584690952115,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0699382724573498,1,104.0,1.0,0.5477356694676527,1.0,0.740091662882141,0.9847884346508368,0.7538028913372908,True,True,0.3797566899047175
22,26.807584690952115,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0005724654835826,1,104.0,1.0,0.6083717784530276,1.0,0.7799819090549649,0.9847884346508368,0.7538028913372908,True,True,0.40022521915024734
23,27.79855977831682,forehead_pos,forehead,pos,usable,1.0,1.0,1.0914488785586849,1,103.0,1.0,0.6188511085639583,1.0,0.7866709023244461,0.9931294984322265,0.7517176253919433,True,True,0.40922582664698687
23,27.79855977831682,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9681758599891246,1,102.0,1.0,0.5264627298791226,1.0,0.7255775147281802,0.9501678005392236,0.762458049865194,True,True,0.3774450756774594
23,27.79855977831682,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9975569771533138,1,104.0,1.0,0.7551422394179428,1.0,0.8689892055819467,1.0,0.75,True,True,0.4434201902132998
23,27.79855977831682,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9856071804018413,1,104.0,1.0,0.6955651858290037,1.0,0.8340055070735467,1.0,0.75,True,True,0.42556901536864683
23,27.79855977831682,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.1043493943847504,1,103.0,1.0,0.634872483940049,1.0,0.7967888578162028,0.9931294984322265,0.7517176253919433,True,True,0.40663888171946094
23,27.79855977831682,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0723185244718578,1,103.0,1.0,0.6896696905400458,1.0,0.8304635395609165,0.9931294984322265,0.7517176253919433,True,True,0.4238246578414556
24,28.789534865681528,forehead_pos,forehead,pos,usable,1.0,1.0,1.129757775475314,1,104.0,1.0,0.5604408635082913,1.0,0.748625983725045,1.0,0.75,True,True,0.38699687741738775
24,28.789534865681528,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0119605278241177,1,103.0,1.0,0.48937482954132777,1.0,0.6995533071477311,0.9644882694165152,0.7588779326458712,True,True,0.3616291063076571
24,28.789534865681528,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0119605278241177,2,116.0,0.334423011544539,0.15268041231938145,0.11067335624634167,0.22596425224293662,0.326717412811468,0.918320646797133,False,True,0.0
24,28.789534865681528,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9933836036210938,1,105.0,1.0,0.7225500665529768,1.0,0.8500294504033239,0.9537722779899191,0.7615569305025203,True,True,0.4411453573044508
24,28.789534865681528,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9840378521206936,1,105.0,1.0,0.6207331656346657,1.0,0.7878662104917723,0.9537722779899191,0.7615569305025203,True,True,0.408884093098873
24,28.789534865681528,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.1401864378172621,1,104.0,1.0,0.5973481160467995,1.0,0.7728829898806154,1.0,0.75,True,True,0.3930317143174331
24,28.789534865681528,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.098153113690989,1,105.0,1.0,0.6395220328193516,1.0,0.7997012147166913,0.9537722779899191,0.7615569305025203,True,True,0.40666950039925825
25,29.78050995304623,forehead_pos,forehead,pos,usable,1.0,1.0,1.1192752347415476,1,107.0,1.0,0.4889786138905344,1.0,0.699270057910772,0.7067407656921633,0.8233148085769592,True,True,0.35471625735651796
25,29.78050995304623,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0432243967329784,1,107.0,1.0,0.461361943081333,1.0,0.6792362939959355,0.7067407656921633,0.8233148085769592,True,True,0.344553800554254
25,29.78050995304623,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0655219867565089,1,107.0,1.0,0.6803978944219161,1.0,0.8248623487721549,0.7067407656921633,0.8233148085769592,True,True,0.4276146247334564
25,29.78050995304623,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0616644662176478,1,107.0,1.0,0.5871927656691475,1.0,0.7662850420497241,0.7067407656921633,0.8233148085769592,True,True,0.39724772403869846
25,29.78050995304623,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0602117417598504,1,107.0,1.0,0.49035934736304854,1.0,0.7002566296459095,0.7067407656921633,0.8233148085769592,True,True,0.3644895237007324
25,29.78050995304623,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0963296435649157,1,107.0,1.0,0.5778408808410943,1.0,0.7601584577185827,0.7067407656921633,0.8233148085769592,True,True,0.39566893401785025
26,30.771485040410937,forehead_pos,forehead,pos,usable,1.0,1.0,1.0695813563293168,1,109.0,1.0,0.48228342736955243,1.0,0.6944662895847087,0.49969267541291934,0.8750768311467702,True,True,0.3580245011185561
26,30.771485040410937,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0271700276837257,1,110.0,1.0,0.5461450090510397,1.0,0.7390162441049856,0.3998278009105784,0.9000430497723554,True,True,0.38099174298642935
26,30.771485040410937,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0752404843815326,1,108.0,1.0,0.6741882235963476,1.0,0.8210896562473233,0.6130006808168815,0.8467498297957796,True,True,0.41120335392820806
26,30.771485040410937,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0645132546908138,1,109.0,1.0,0.6698763974665973,1.0,0.8184597714405989,0.49969267541291934,0.8750768311467702,True,True,0.4098863023191153
26,30.771485040410937,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0008289581340923,1,109.0,1.0,0.4795387882761614,1.0,0.6924873921423851,0.49969267541291934,0.8750768311467702,True,True,0.36556574885454435
26,30.771485040410937,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.087791839807207,1,109.0,1.0,0.5996079630127693,1.0,0.774343569104031,0.49969267541291934,0.8750768311467702,True,True,0.4087778202494867
27,31.762460127775643,forehead_pos,forehead,pos,usable,1.0,1.0,1.0298556617644214,1,109.0,1.0,0.45913501183119204,1.0,0.6775950205182976,0.7157146183894074,0.8210713454026481,True,True,0.35096409934746214
27,31.762460127775643,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.022380628173904,1,110.0,1.0,0.5300919491892304,1.0,0.7280741371517261,0.6889346827612406,0.8277663293096899,True,True,0.3771100378042639
27,31.762460127775643,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0841024627790172,1,109.0,1.0,0.6522548451733341,1.0,0.8076229597858979,0.7157146183894074,0.8210713454026481,True,True,0.4096803092079097
27,31.762460127775643,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0793724265802493,1,109.0,1.0,0.6912999388207259,1.0,0.8314444893200784,0.7157146183894074,0.8210713454026481,True,True,0.4217641801121688
27,31.762460127775643,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9980485675812969,1,110.0,1.0,0.49872056547981347,1.0,0.7062015048694059,0.6889346827612406,0.8277663293096899,True,True,0.37459745266803257
27,31.762460127775643,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0849203562955763,1,110.0,1.0,0.6364250405687013,1.0,0.7977625214114168,0.6889346827612406,0.8277663293096899,True,True,0.42316506874338417
28,32.75343521514035,forehead_pos,forehead,pos,usable,1.0,1.0,1.0543451636968475,1,108.0,1.0,0.4609856799468464,1.0,0.6789592623617756,0.812140956343335,0.7969647609141662,True,True,0.34279556941219747
28,32.75343521514035,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0602505613663935,1,108.0,1.0,0.4793538532190479,1.0,0.6923538497177927,0.812140956343335,0.7969647609141662,True,True,0.3495582803055952
28,32.75343521514035,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0433077016740404,1,109.0,1.0,0.5942892464365979,1.0,0.7709015802530164,0.8221337155562615,0.7944665711109347,True,True,0.3968785264397844
28,32.75343521514035,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.049919427707126,1,109.0,1.0,0.6691389820407107,1.0,0.8180091576753348,0.8221337155562615,0.7944665711109347,True,True,0.42113063123555045
28,32.75343521514035,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.996862211159141,1,109.0,1.0,0.4814467150768841,1.0,0.6938636141756419,0.8221337155562615,0.7944665711109347,True,True,0.37038481587009076
28,32.75343521514035,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.996862211159141,2,88.0,0.3213266220638131,0.17460912847797352,0.2147595159032547,0.23686823644240185,0.7838106660243959,0.804047333493901,False,True,0.0
28,32.75343521514035,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0857347100486459,1,109.0,1.0,0.6311941050130842,1.0,0.7944772526718963,0.8221337155562615,0.7944665711109347,True,True,0.4240924368018056
29,33.74441030250505,forehead_pos,forehead,pos,usable,1.0,1.0,1.0791623876911967,1,107.0,1.0,0.5447212654745656,1.0,0.7380523460260563,0.9707974334604499,0.7573006416348875,True,True,0.3748726663450469
29,33.74441030250505,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0976484919078244,1,107.0,1.0,0.511269472597427,1.0,0.7150310990421515,0.9707974334604499,0.7573006416348875,True,True,0.36317967968100945
29,33.74441030250505,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.032462878462001,1,108.0,1.0,0.569304584718978,1.0,0.754522752949822,0.8674959622528661,0.7831260094367835,True,True,0.3934908000331985
29,33.74441030250505,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.032026759541268,1,108.0,1.0,0.6762738052368245,1.0,0.8223586840526611,0.8674959622528661,0.7831260094367835,True,True,0.42886788401946263
29,33.74441030250505,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0067930619738092,1,107.0,1.0,0.5343678291800872,1.0,0.7310046711068864,0.9707974334604499,0.7573006416348875,True,True,0.3841091362649056
29,33.74441030250505,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0067930619738092,2,87.0,0.2874985625675947,0.16559533261452197,0.22806193135447367,0.2181935381595381,0.8669485570558985,0.7832628607360254,False,True,0.0
29,33.74441030250505,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.119700255897967,1,108.0,1.0,0.6551672184518721,1.0,0.8094240041238412,0.8674959622528661,0.7831260094367835,True,True,0.4253148678589356
30,34.735385389869755,forehead_pos,forehead,pos,usable,1.0,1.0,1.158445497680256,1,107.0,1.0,0.6599400523852991,1.0,0.8123669444193917,1.0,0.75,True,True,0.41824145419157316
30,34.735385389869755,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.178077800922048,1,106.0,1.0,0.5860293712220549,1.0,0.7655255522985859,0.9898221300970631,0.7525444674757342,True,True,0.3941254902278185
30,34.735385389869755,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0422277602977634,1,107.0,1.0,0.5691527062984472,1.0,0.7544221008814941,1.0,0.75,True,True,0.3960983303060082
30,34.735385389869755,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0496514101947456,1,107.0,1.0,0.695478309366094,1.0,0.8339534215806624,1.0,0.75,True,True,0.4378550912746542
30,34.735385389869755,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0767442101494158,1,107.0,1.0,0.6244331664728712,1.0,0.7902108367219923,1.0,0.75,True,True,0.4068222020442765
30,34.735385389869755,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.157410237206765,1,107.0,1.0,0.7030994951861961,1.0,0.8385102832918605,1.0,0.75,True,True,0.43168808124758407
31,35.726360477234465,forehead_pos,forehead,pos,usable,1.0,1.0,1.1443254751318506,1,107.0,1.0,0.7461843288883219,1.0,0.8638196159432372,0.9712101352224324,0.7571974661943919,True,True,0.44729072823319493
31,35.726360477234465,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.1714282898537953,1,107.0,1.0,0.6470779267108641,1.0,0.804411540637542,0.9712101352224324,0.7571974661943919,True,True,0.41652888771004226
31,35.726360477234465,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0606132833019497,1,106.0,1.0,0.5785751136696446,1.0,0.7606412516223694,0.8986212287946106,0.7753446928013473,True,True,0.40056859550957785
31,35.726360477234465,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0578953536601488,1,106.0,1.0,0.7160333657843613,1.0,0.8461875476419878,0.8986212287946106,0.7753446928013473,True,True,0.44561895213241
31,35.726360477234465,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.062698632916384,1,106.0,1.0,0.6852927224877382,1.0,0.8278240890960701,0.8986212287946106,0.7753446928013473,True,True,0.42150158291337886
31,35.726360477234465,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.1309697215353556,1,106.0,1.0,0.7374503440578973,1.0,0.8587492905719907,0.8986212287946106,0.7753446928013473,True,True,0.4372477076586119
32,36.71733556459917,forehead_pos,forehead,pos,usable,1.0,1.0,1.0910619210892318,1,107.0,1.0,0.7582074361922649,1.0,0.8707510759064642,0.8578285582792671,0.7855428604301833,True,True,0.4461338398449003
32,36.71733556459917,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.1584038537462429,1,107.0,1.0,0.68683583348982,1.0,0.8287555933384824,0.8578285582792671,0.7855428604301833,True,True,0.4246172360615639
32,36.71733556459917,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1098639816366735,1,106.0,1.0,0.6081930873293396,1.0,0.7798673523935591,0.7311684456988455,0.8172078885752886,True,True,0.4095898190003927
32,36.71733556459917,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0870846158912373,1,106.0,1.0,0.7441921107593518,1.0,0.8626657004653377,0.7311684456988455,0.8172078885752886,True,True,0.45307588146494504
32,36.71733556459917,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0484927359380094,1,106.0,1.0,0.7179629424105347,1.0,0.8473269395047786,0.7311684456988455,0.8172078885752886,True,True,0.42903925192666115
32,36.71733556459917,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.1119380464723314,1,106.0,1.0,0.7553459758565501,1.0,0.8691064237805115,0.7311684456988455,0.8172078885752886,True,True,0.4400671718538503
33,37.70831065196388,forehead_pos,forehead,pos,usable,1.0,1.0,1.0809333502642848,1,108.0,1.0,0.727135207311269,1.0,0.8527222333862704,0.9052135256808133,0.7736966185797967,True,True,0.4332847760527312
33,37.70831065196388,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.1319782210578047,1,108.0,1.0,0.6814009544519054,1.0,0.8254701414660045,0.9052135256808133,0.7736966185797967,True,True,0.4194374573335392
33,37.70831065196388,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1276042808077889,1,107.0,1.0,0.6266579802156031,1.0,0.7916173192999274,0.8489871850836855,0.7877532037290786,True,True,0.41430931291214407
33,37.70831065196388,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0933330913666695,1,106.0,1.0,0.755592996487896,1.0,0.86924852400674,0.9044135673379009,0.7738966081655247,True,True,0.45493921109459595
33,37.70831065196388,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.028590837534805,1,107.0,1.0,0.7102433097539413,1.0,0.8427593427271758,0.8489871850836855,0.7877532037290786,True,True,0.42483068695160286
33,37.70831065196388,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0415464515842936,1,107.0,1.0,0.7338961524625695,1.0,0.8566773911237353,0.8489871850836855,0.7877532037290786,True,True,0.43184670417213245
34,38.69928573932858,forehead_pos,forehead,pos,usable,1.0,1.0,1.0365937688539555,1,108.0,1.0,0.6741821563964593,1.0,0.8210859616364533,0.8892419175713085,0.7776895206071729,True,True,0.4165948639971395
34,38.69928573932858,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.1063221296354744,1,108.0,1.0,0.6355758200779094,1.0,0.7972300923057969,0.8892419175713085,0.7776895206071729,True,True,0.40449109763931373
34,38.69928573932858,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1508237680532736,1,107.0,1.0,0.5752595192757592,1.0,0.7584586470439633,0.9052176243539404,0.7736955939115149,True,True,0.39526386488918336
34,38.69928573932858,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.1089445019391957,1,107.0,1.0,0.681332081102498,1.0,0.825428422761476,0.9052176243539404,0.7736955939115149,True,True,0.43016455787229263
34,38.69928573932858,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0145452362114389,1,108.0,1.0,0.6443928359600597,1.0,0.802740827390796,0.8892419175713085,0.7776895206071729,True,True,0.4045388285199411
34,38.69928573932858,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0366174898813234,1,108.0,1.0,0.6650652510155097,1.0,0.8155153284981894,0.8892419175713085,0.7776895206071729,True,True,0.4109764999782483
35,39.69026082669328,forehead_pos,forehead,pos,usable,1.0,1.0,1.0672678090527887,1,109.0,1.0,0.6024016001306439,1.0,0.7761453472969119,0.9601293723430367,0.7599676569142408,True,True,0.3921420762850549
35,39.69026082669328,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.111938294481113,1,109.0,1.0,0.5776557177118778,1.0,0.7600366555054288,0.9601293723430367,0.7599676569142408,True,True,0.38400327101185694
35,39.69026082669328,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0964227611435517,1,109.0,1.0,0.49885711479408046,1.0,0.7062981769720778,0.9601293723430367,0.7599676569142408,True,True,0.36669084597070173
35,39.69026082669328,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0964227611435517,2,132.0,0.3316436342612929,0.16904266214038383,0.2115776461366335,0.23677399100712213,0.6116648423506965,0.8470837894123259,False,True,0.0
35,39.69026082669328,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0482958385387906,1,109.0,1.0,0.581597048790072,1.0,0.7626251036977947,0.9601293723430367,0.7599676569142408,True,True,0.3959342577270929
35,39.69026082669328,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.03910018846764,1,110.0,1.0,0.5543260606423,1.0,0.7445307654102011,1.0,0.75,True,True,0.37868164007561134
35,39.69026082669328,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0497569768118955,1,110.0,1.0,0.5938951152972493,1.0,0.7706459078573306,1.0,0.75,True,True,0.39196426778171917
36,40.68123591405799,forehead_pos,forehead,pos,usable,1.0,1.0,1.0883676241415,1,110.0,1.0,0.5205779216646803,1.0,0.7215108603927458,0.9566276382434555,0.7608430904391361,True,True,0.3610327358341494
36,40.68123591405799,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.13096969647225,1,109.0,1.0,0.522181017488653,1.0,0.7226209362374252,0.861135959386011,0.7847160101534972,True,True,0.3615882004032757
36,40.68123591405799,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.089511550456943,1,111.0,1.0,0.48937912839357184,1.0,0.699556379710436,1.0,0.75,True,True,0.36028898696699113
36,40.68123591405799,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.089511550456943,2,134.0,0.29844633580640967,0.17761512102707747,0.09543972118489677,0.23023592694091696,0.808301983585826,0.7979245041035435,False,True,0.0
36,40.68123591405799,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0186666921365868,1,111.0,1.0,0.5519035338698862,1.0,0.7429021024804588,1.0,0.75,True,True,0.3826131155134677
36,40.68123591405799,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.063404096871716,1,111.0,1.0,0.5277722045367244,1.0,0.7264793214790937,1.0,0.75,True,True,0.37272229274605495
36,40.68123591405799,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.063404096871716,2,99.0,0.33141349448066004,0.16198836516691362,0.1531586875269651,0.23170051826695612,0.21468868963512372,0.946327827591219,False,True,0.0
36,40.68123591405799,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0302125313282637,1,111.0,1.0,0.5858778739510508,1.0,0.7654265960567681,1.0,0.75,True,True,0.39270430331071315
37,41.672211001422696,forehead_pos,forehead,pos,usable,1.0,1.0,1.1222061151756177,1,109.0,1.0,0.40917370859520746,1.0,0.6396668731419561,0.7689288762184113,0.8077677809453971,True,True,0.3270496372193675
37,41.672211001422696,forehead_pos,forehead,pos,usable,1.0,1.0,1.1222061151756177,2,97.0,0.43958154772362007,0.15392378898655518,0.4218114054573555,0.2601193137661904,0.29305573999012197,0.9267360650024695,False,True,0.0
37,41.672211001422696,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.119483903698071,1,109.0,1.0,0.447825919352754,1.0,0.6691979672359697,0.7689288762184113,0.8077677809453971,True,True,0.3421483300166023
37,41.672211001422696,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.119483903698071,2,96.0,0.42143341965585107,0.17505495554160275,0.41537527251044104,0.2716137119911302,0.2732272819677945,0.9316931795080514,False,True,0.0
37,41.672211001422696,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0720900983587822,1,111.0,1.0,0.4575447655461614,1.0,0.6764205537579128,0.9750100426994815,0.7562474893251296,True,True,0.343741899332246
37,41.672211001422696,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0720900983587822,2,137.0,0.29890424777636,0.15847864068551468,0.10667811822253165,0.2176463619790687,0.838370904239673,0.7904072739400818,False,True,0.0
37,41.672211001422696,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0030371768712356,1,111.0,1.0,0.4884821105778037,1.0,0.6989149523209557,0.9750100426994815,0.7562474893251296,True,True,0.3551730529887097
37,41.672211001422696,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0359062846714822,1,111.0,1.0,0.46603055358729,1.0,0.6826643051949399,0.9750100426994815,0.7562474893251296,True,True,0.3531530595024086
37,41.672211001422696,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.0073664543891085,1,111.0,1.0,0.5353032187272141,1.0,0.731644188610293,0.9750100426994815,0.7562474893251296,True,True,0.37849112910788446
38,42.6631860887874,forehead_pos,forehead,pos,usable,1.0,1.0,1.0781459675106053,1,108.0,1.0,0.32763015965505127,1.0,0.5723898668347049,0.42403746420399213,0.893990633949002,True,True,0.2986565021096842
38,42.6631860887874,forehead_pos,forehead,pos,usable,1.0,1.0,1.0781459675106053,2,96.0,0.5272694194276585,0.2091495506670746,0.3365056858292601,0.33208155949071316,0.33703757353270886,0.9157406066168228,False,True,0.0
38,42.6631860887874,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0677570352139814,1,108.0,1.0,0.39000695375008226,1.0,0.6245053672708364,0.42403746420399213,0.893990633949002,True,True,0.32584886516115225
38,42.6631860887874,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0677570352139814,2,96.0,0.5725609185179394,0.2577716559360212,0.3632227991760048,0.38417440842749867,0.33703757353270886,0.9157406066168228,False,True,0.0
38,42.6631860887874,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1104455511791826,1,109.0,1.0,0.39924422466706144,1.0,0.631857756672387,0.5450497108785365,0.8637375722803659,True,True,0.3170280400109224
38,42.6631860887874,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1104455511791826,2,97.0,0.39989136103344697,0.17124407299922773,0.1413913112771521,0.261684973623959,0.305468864952325,0.9236327837619187,False,True,0.0
38,42.6631860887874,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0212826668535895,1,109.0,1.0,0.40483919901232496,1.0,0.6362697533376273,0.5450497108785365,0.8637375722803659,True,True,0.31924171332670487
38,42.6631860887874,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0212826668535895,2,97.0,0.4872344905758932,0.21076146522749695,0.14388481042670076,0.3204532027350457,0.305468864952325,0.9236327837619187,False,True,0.0
38,42.6631860887874,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0551917869481144,1,109.0,1.0,0.3477585534471246,1.0,0.5897105675220045,0.5450497108785365,0.8637375722803659,True,True,0.3099691752815102
38,42.6631860887874,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0551917869481144,2,98.0,0.629215037358859,0.2215200370729987,0.26667307697645826,0.37334131622768824,0.25354479767111876,0.9366138005822203,False,True,0.0
38,42.6631860887874,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.031132070050139,1,109.0,1.0,0.4269739432212719,1.0,0.6534324320243616,0.5450497108785365,0.8637375722803659,True,True,0.34346325674285144
39,43.65416117615211,forehead_pos,forehead,pos,usable,1.0,1.0,1.0588342224049412,1,107.0,1.0,0.37758124622532857,1.0,0.6144764000556315,0.33159800662364003,0.91710049834409,True,True,0.31799452419430263
39,43.65416117615211,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0768925447788789,1,107.0,1.0,0.4343635752120301,1.0,0.6590626489280288,0.33159800662364003,0.91710049834409,True,True,0.3410681247337262
39,43.65416117615211,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.13412885608925,1,106.0,1.0,0.48611441885593853,1.0,0.6972190608811111,0.251280700256421,0.9371798249358947,True,True,0.3514081271824722
